system:index,Elev,Humidity,NBR,NDVI,NDWI,Slope,Temp,Wind_Dir,Wind_Spd,.geo
1664,976,6.535215624591729,0.35516372323036194,0.45843029022216797,-0.4237918257713318,1.537316918373108,15.563076984673216,83.48900458103394,0.2959915184356732,"{""type"":""Point"",""coordinates"":[-114.40387033618055,52.90243476035925]}"
1667,903,6.800017185378465,0.13363754749298096,0.2163493037223816,-0.28823530673980713,1.5223560333251953,15.888136306561933,97.01275681696814,0.2073789819914448,"{""type"":""Point"",""coordinates"":[-113.92175420011314,52.47526537676593]}"
1668,713,6.938306787557792,0.17798824608325958,0.35432255268096924,-0.3408222794532776,2.4214305877685547,16.508682346344017,89.92103533356182,0.20388776421795263,"{""type"":""Point"",""coordinates"":[-113.89590152920559,53.48268723954994]}"
1669,1611,6.37009357569508,0.28288495540618896,0.33351847529411316,-0.30781787633895874,1.7710410356521606,11.718833349462159,38.53254906822136,0.6801212661169531,"{""type"":""Point"",""coordinates"":[-115.83687886407914,52.08679296012363]}"
1670,672,6.308086675510083,0.28250375390052795,0.3905441462993622,-0.35546424984931946,1.8543341159820557,15.91498802753921,91.30168271049119,0.2374554084554104,"{""type"":""Point"",""coordinates"":[-113.20672277074111,54.27719809435216]}"
1671,674,6.4826847001126,0.3303036689758301,0.4201091229915619,-0.3647940158843994,3.2446227073669434,16.400469691293324,67.54049655075312,0.14526453640818476,"{""type"":""Point"",""coordinates"":[-114.37759693068031,53.42254787184933]}"
1672,794,7.365173820863674,0.15588334202766418,0.272543728351593,-0.32371392846107483,1.7781347036361694,16.401915260783426,100.49278443267217,0.2728284195210648,"{""type"":""Point"",""coordinates"":[-113.26400764531883,52.33120746043974]}"
1673,743,6.874877875311313,0.3698134124279022,0.44680851697921753,-0.3940099775791168,0.0,16.362374116663375,81.13200147479381,0.30686440642806856,"{""type"":""Point"",""coordinates"":[-113.76855131917118,53.21314593594851]}"
1674,925,6.617458891450326,0.23776371777057648,0.3732430040836334,-0.36495861411094666,1.7964035272598267,15.760872116423513,78.74365526619118,0.28943320901017205,"{""type"":""Point"",""coordinates"":[-114.1584546269268,52.94342917047273]}"
1675,701,6.768674561851924,0.4077736437320709,0.519571840763092,-0.45751824975013733,4.015336513519287,16.531100452155442,77.64649854305873,0.26890244513493855,"{""type"":""Point"",""coordinates"":[-113.97932510497118,53.33032960938818]}"
1676,1803,6.4455753251126,0.31272825598716736,0.3889911472797394,-0.36390647292137146,13.082972526550293,11.90829664698822,38.84352612776404,0.5975107539792781,"{""type"":""Point"",""coordinates"":[-115.81355252782045,52.164955311744116]}"
1677,927,7.9777756532033095,0.35741934180259705,0.4351925849914551,-0.426763117313385,1.5075416564941406,16.185998041587993,104.96265707440948,0.21665177519732445,"{""type"":""Point"",""coordinates"":[-113.45788980133709,52.04139178739681]}"
1678,703,6.469326031835408,0.15134373307228088,0.193176731467247,-0.30558088421821594,0.0,16.058422250914987,88.38495522777382,0.18382488301698216,"{""type"":""Point"",""coordinates"":[-113.57127032413399,53.92353498942642]}"
1679,903,6.631563901901245,0.23230327665805817,0.32300716638565063,-0.30237534642219543,7.137510776519775,15.752934333734345,89.74275869121452,0.18460968353503476,"{""type"":""Point"",""coordinates"":[-113.99871944297568,52.59190619075842]}"
1680,778,6.077297758637826,0.2883867025375366,0.32948949933052063,-0.28370967507362366,3.2005019187927246,14.993625401614054,-45.6726258393457,0.3492462023192693,"{""type"":""Point"",""coordinates"":[-115.82115625712603,54.26853255591023]}"
1681,1274,6.734435980780063,0.34196117520332336,0.38958612084388733,-0.3553842306137085,3.9984817504882812,14.146971948523287,32.875062992165226,0.3919441237271658,"{""type"":""Point"",""coordinates"":[-115.1401590105456,52.06438814563491]}"
1682,727,6.712159219541093,0.3484792113304138,0.47607529163360596,-0.438549667596817,3.18672513961792,16.382503404115425,100.2907926833614,0.29559968660126723,"{""type"":""Point"",""coordinates"":[-113.188881146735,53.52356120079534]}"
1683,1184,6.158917289031194,0.3724144697189331,0.4210447669029236,-0.36695972084999084,8.034379005432129,13.175400411037003,25.760502567729226,0.4977723181342999,"{""type"":""Point"",""coordinates"":[-115.671424487774,54.791813956117174]}"
1684,937,6.225470237564593,0.27808359265327454,0.31061771512031555,-0.2716062664985657,5.767138481140137,14.879089183138149,25.845682226111766,0.249609629890716,"{""type"":""Point"",""coordinates"":[-116.70018500935929,54.226287521606366]}"
1685,732,6.27575678156137,0.4000760018825531,0.4638383984565735,-0.4056256115436554,1.8543341159820557,15.81696556660171,-23.445162387006683,0.19509993511408003,"{""type"":""Point"",""coordinates"":[-114.68358020022706,54.513254125421234]}"
1686,1073,6.5159038869958295,0.15693329274654388,0.24221669137477875,-0.21584700047969818,4.821695327758789,14.544188745398287,12.894002834900974,0.2838248983796906,"{""type"":""Point"",""coordinates"":[-116.10758561344132,53.212643317660486]}"
1687,849,6.641432858350015,0.2860751152038574,0.45421552658081055,-0.4038585126399994,5.895143985748291,16.08636564455537,76.16656027036227,0.24826054304420747,"{""type"":""Point"",""coordinates"":[-113.90249883514298,52.85688093994495]}"
1688,935,6.465393547426231,0.3040647804737091,0.34008827805519104,-0.29256412386894226,1.8543341159820557,15.365747647536466,73.38110231207719,0.2058871990912155,"{""type"":""Point"",""coordinates"":[-115.10299545052189,52.64589705125262]}"
1689,926,6.225086358555586,0.46246808767318726,0.5450697541236877,-0.4876120090484619,4.8501081466674805,15.056219095932818,-41.54083867796682,0.31319341542953194,"{""type"":""Point"",""coordinates"":[-116.3155048594574,53.81652299816235]}"
1690,2565,5.666140853312982,0.21507784724235535,-0.03767118602991104,0.04538104683160782,58.039772033691406,6.336034769760943,27.851153158976008,0.7773292150209684,"{""type"":""Point"",""coordinates"":[-116.74240680128865,52.42000585196689]}"
1691,2170,5.665133237838745,-0.09667319059371948,0.05496494099497795,-0.07445474714040756,25.12503433227539,8.404693966581135,42.74459288641849,0.7263812561248081,"{""type"":""Point"",""coordinates"":[-117.32435337509723,52.75603011338124]}"
1692,678,6.300571320349718,0.36690542101860046,0.39550602436065674,-0.3329780101776123,1.5949207544326782,16.030510445645007,79.6913760318592,0.2492103498026745,"{""type"":""Point"",""coordinates"":[-113.1027223332401,54.452565014991734]}"
1693,1019,6.0933575002770795,0.3536979556083679,0.384477436542511,-0.3498229682445526,3.211594581604004,14.053238545802628,1.628817144174743,0.48752809135038433,"{""type"":""Point"",""coordinates"":[-115.18354495765884,54.8379310661939]}"
1694,916,6.195738085529229,0.38501328229904175,0.4668848514556885,-0.42167437076568604,3.2002744674682617,14.83008437742268,33.334478197458445,0.21660102326389374,"{""type"":""Point"",""coordinates"":[-116.55747927258855,54.25660385549822]}"
1695,936,6.730732645904823,0.41679590940475464,0.5277644395828247,-0.4712878167629242,3.168704032897949,15.6382101912248,97.34434071781055,0.19170630698943977,"{""type"":""Point"",""coordinates"":[-114.41521481600824,52.47887835500064]}"
1696,1219,6.548081193053918,0.25237682461738586,0.3419078290462494,-0.32123589515686035,3.04365873336792,13.57614332667572,23.443878942833848,0.3776068255046974,"{""type"":""Point"",""coordinates"":[-115.66054200371235,52.49118905455568]}"
1697,994,6.433231232459093,-0.11595547199249268,0.11011826246976852,-0.10552380979061127,2.4154515266418457,15.153922460790284,0.29487664668783437,0.2267921575157601,"{""type"":""Point"",""coordinates"":[-115.83650941235442,53.22687706003664]}"
1698,955,6.575699601257043,0.2428876757621765,0.296394020318985,-0.32649388909339905,1.535507082939148,15.645613648598669,80.92701474378654,0.2935247449022044,"{""type"":""Point"",""coordinates"":[-114.2853882402433,52.85126859137979]}"
1699,898,6.314495902312387,-0.12928184866905212,0.14112821221351624,-0.17261181771755219,3.3535995483398438,14.820554862106064,53.967727153676,0.5185500831218943,"{""type"":""Point"",""coordinates"":[-116.64803593389055,54.90926757141196]}"
1700,781,6.0881320342683125,0.3212795555591583,0.3520947992801666,-0.2885010242462158,2.4586050510406494,15.228267028875564,4.7385282934058095,0.3413557268261077,"{""type"":""Point"",""coordinates"":[-114.63165562420863,54.972417166154244]}"
1701,960,6.383143855814353,0.2891223430633545,0.4064485728740692,-0.34803035855293274,0.9274099469184875,15.209048985598429,-35.928756871556935,0.27814564961184246,"{""type"":""Point"",""coordinates"":[-116.39733404031624,53.73143899880056]}"
1702,805,6.31113468554986,0.35299885272979736,0.4282474219799042,-0.3798566162586212,3.2159855365753174,15.062610654663672,56.2180358884084,0.4234607108996223,"{""type"":""Point"",""coordinates"":[-116.6475830055955,54.81662609552573]}"
1703,825,7.288978388434998,0.20733033120632172,0.3533397912979126,-0.3117154836654663,1.7787445783615112,16.099900993547976,101.15836045329172,0.2461641312100799,"{""type"":""Point"",""coordinates"":[-113.72021628258348,52.35184989610138]}"
