NBR,NDVI,lon,lat,Fire_Label
0.2829321920871734,0.3915673494338989,-113.66483806038119,53.17815262427839,0
0.2670722007751465,0.4400331676006317,-113.29239273906724,52.098258991365284,0
0.3448681235313415,0.477498710155487,-115.59297586218679,52.629260304538185,0
0.0391813367605209,0.2242030799388885,-113.29352451017459,52.29336991840494,0
0.3778260946273803,0.4254249334335327,-115.38633857297013,54.77023998572325,0
0.4318954050540924,0.4219280481338501,-113.7551680401943,54.98745154218879,0
0.4331371486186981,0.4334791302680969,-115.37464436913035,54.038264508974905,0
0.4023856818675995,0.4655223190784454,-116.93071006698855,54.67080985786036,0
0.3495003283023834,0.4931085109710693,-116.9618467923796,54.27968701068663,0
0.4845633208751678,0.5731965899467468,-115.57432869439272,53.927385008448525,0
0.2387132197618484,0.3984763622283935,-113.76286680714658,53.22357341559892,0
0.1779044568538665,0.2022607922554016,-114.4096137363697,54.11776773516491,0
0.2963380813598633,0.4504345655441284,-113.01751059394327,53.500633472203106,0
0.2978200912475586,0.3418138325214386,-116.50205590325243,54.7840091628877,0
0.0065565914846956,0.0545914694666862,-116.12780500854292,52.07890172987373,1
0.3377249240875244,0.4876357018947601,-113.52457058763378,52.40948575340422,0
0.3099631071090698,0.3839572072029114,-115.48266701390796,52.447404180533574,0
0.0744487941265106,0.2696202993392944,-117.04474435432883,54.99178614449401,0
0.0374923162162303,0.046755239367485,-117.14777634379264,52.246164114730675,1
0.0546697042882442,0.2771697640419006,-116.26235142735644,52.690526364979625,0
0.2107637375593185,0.4483457207679748,-116.50178070026394,54.43944825818164,0
0.391916275024414,0.4604316651821136,-114.26360078830322,53.955980170663345,0
0.1781672090291977,0.2376787364482879,-114.36425856133118,54.25802952561895,0
0.3048804700374603,0.3971014618873596,-117.00408400390579,54.90358183499657,0
0.362613320350647,0.4127015173435211,-113.95242745278753,53.271602921307085,0
0.2504618763923645,0.3439037799835205,-117.2910034249196,53.11820147582885,0
0.3605934381484985,0.4566666781902313,-115.31562159777805,52.027460776220664,0
0.3944320380687713,0.4218423664569855,-114.53067512199064,54.43405822833681,0
0.3420098125934601,0.3867854475975036,-114.79390507282227,54.29184370878681,0
0.0740416571497917,0.217996597290039,-113.2321353505672,52.90326482549241,0
0.3730934560298919,0.4324510991573334,-114.94555327023134,54.16468892982896,0
0.0728667229413986,0.2701079845428467,-113.92340321700213,52.727291442234105,0
0.3401001691818237,0.3907683491706848,-116.53676229117663,53.65526979609275,0
0.3152787983417511,0.4630393385887146,-113.88572023824132,53.24664850131168,0
0.2714439034461975,0.4312274754047394,-114.90452429919972,53.00251409722574,0
0.2215849906206131,0.2499340176582336,-117.33921990963464,54.070055763045445,0
0.3154551982879638,0.3684210479259491,-114.863447333397,52.69280275807653,0
0.1436200439929962,0.2858926951885223,-115.72014472454897,53.28382507791566,0
0.0798122063279151,0.3034233450889587,-115.22659117040749,52.522523018628256,0
0.2802086472511291,0.4080750644207001,-115.17795915350243,54.88010920074084,0
0.2358974367380142,0.2969638407230377,-116.90884743866843,52.78778266576571,0
-0.1023244634270668,0.0547303631901741,-117.24931178456934,52.248440805376916,1
0.3102240860462188,0.3581672012805938,-114.21396424045213,54.829083747580704,0
-0.235995665192604,0.1083976030349731,-117.22674411646757,52.50341055109912,1
0.3424670696258545,0.4509551227092743,-116.35624413220798,54.26014862554036,0
0.349940687417984,0.3649010062217712,-114.2579013320194,54.42982499939913,0
0.3579072654247284,0.3596469759941101,-113.20444654293972,54.380398363262394,0
0.2145033478736877,0.2894161641597748,-116.66763870368382,52.68567235868918,0
0.3742081522941589,0.4407020807266235,-115.13548655221796,52.11269496995998,0
0.1431247442960739,0.113690361380577,-116.8149804916214,53.555888015164165,1
0.2169776856899261,0.4086330831050873,-113.82149971784091,52.367760325939855,0
-0.1336801797151565,0.150533527135849,-116.78986608747985,52.24576612491698,1
0.2797426581382751,0.3585559725761413,-116.4532642300901,53.926089327305164,0
0.3251017928123474,0.4939180016517639,-114.82287680618232,54.227570773478774,0
0.2910420596599579,0.3810576498508453,-114.98503697632097,53.03593889634848,0
0.3075950741767883,0.3396926522254944,-116.68938477105651,54.30193995255224,0
0.0803143605589866,0.1613957285881042,-115.50934011017164,54.97356247063502,1
0.2427966594696045,0.4506905078887939,-114.83353749150338,53.35323725269612,0
0.2128212451934814,0.2788259983062744,-117.07175467483219,52.271691766187516,0
0.4751585721969604,0.3987739384174347,-114.3526056661056,54.12618256940223,0
0.1369978636503219,-0.0377925224602222,-114.02843592177003,53.777393717338626,1
0.2709861397743225,0.4321421682834625,-117.31299178337252,54.95779894859772,0
0.2849049270153045,0.3296151459217071,-116.27084319423417,54.45308133717535,0
0.4080733358860016,0.5140257477760315,-117.00622638971274,53.86439507024531,0
0.2822660207748413,0.3417806029319763,-116.34269845395931,54.757152484348644,0
0.3069888949394226,0.416031152009964,-117.39706991902592,53.53027799197616,0
0.3309057950973511,0.3276848196983337,-114.29254972233221,54.75764465860753,0
0.3796949684619903,0.4446579813957214,-114.82673617789666,54.723601851387,0
0.1577486544847488,0.2777777910232544,-115.20269162767899,54.97113468807143,0
0.3233369588851928,0.3880673944950104,-114.90703503022452,52.545980951644275,0
0.3290322721004486,0.5011891722679138,-114.80345618221918,52.729441879421195,0
0.2466438561677932,0.3024506866931915,-116.28803172304453,52.533390038161976,0
0.2298397719860077,0.2967793345451355,-117.11071685255878,52.85809642572831,0
0.402827113866806,0.4436256885528564,-113.14602196164195,54.68603196147691,0
0.3095819652080536,0.4665801525115967,-114.61072310163016,53.414374693952894,0
0.3541390299797058,0.4960900843143463,-113.27539422361485,52.104977275811365,0
0.2331230342388153,0.3407394587993622,-115.2817440952808,53.25064779111405,0
0.374390959739685,0.4323223233222961,-115.03920326799803,54.342020113050964,0
0.2329225689172744,0.4147627353668213,-114.72593119123368,52.165150698850894,0
0.1803098767995834,0.3747378289699554,-117.11562777746703,54.315927557562475,0
0.1602351069450378,0.21530781686306,-116.11131725697243,53.32155117345314,0
0.3434550762176513,0.3849935233592987,-117.05151168297579,54.32900073160029,0
-0.0226020459085702,0.0420322120189666,-117.11831581031963,52.72530837155385,1
0.2716763019561767,0.3388297855854034,-117.19836915502856,54.0869037640984,0
0.0651085823774337,0.292069673538208,-117.07233847794203,54.69341739174631,0
0.2703479528427124,0.3823247253894806,-115.69200911442466,54.588356671520614,0
0.327318400144577,0.4579475522041321,-113.16752431169374,52.03173607539142,0
0.2835988104343414,0.4591479003429413,-114.53240709475345,52.26847514419246,0
0.3389225304126739,0.4438659250736236,-115.36264825816255,53.69819205521247,0
0.4413478970527649,0.5304775238037109,-113.06244787445594,54.86335503209148,0
0.3135587573051452,0.4713231325149536,-113.4470431517515,52.16638333747712,0
0.1329679638147354,0.2849661409854889,-115.19584138053152,53.307037144235906,0
0.255783200263977,0.3302900195121765,-117.04896131156526,52.39128878045134,0
-0.0750835463404655,0.2019520401954651,-116.20285415603286,53.17838454001511,0
0.3327149152755737,0.395110547542572,-115.75558350492757,54.5984119576677,0
0.3185513615608215,0.380928099155426,-117.29477698370998,53.08180641554118,0
0.3865914046764374,0.4388749003410339,-113.82222129896162,52.892012776962886,0
0.3302695453166961,0.4701085984706878,-116.65864459272828,53.03602455848759,0
-0.1615558266639709,0.0601237826049327,-116.87342734197904,52.43668640475374,1
0.2381363213062286,0.3342228233814239,-114.71761226537679,54.30496528345916,0
0.1981004774570465,0.2685854434967041,-116.26876822315688,52.28967340441525,0
0.413262277841568,0.4678444862365722,-114.92056173018567,54.990982307220435,0
0.2703157365322113,0.323948860168457,-116.57010037691819,54.794664778248425,0
0.3100244104862213,0.3417761325836181,-114.24397184946883,54.951884989920586,0
0.3284656107425689,0.3796425461769104,-116.48472085918921,53.58498284821256,0
0.3094933927059173,0.408353179693222,-117.48818722751815,53.179906546234136,0
0.1869288086891174,0.2717759609222412,-115.96725306538214,52.28971303326854,0
0.3772505521774292,0.4297923147678375,-113.27782879064912,54.748374320517065,0
0.3181242048740387,0.4084435403347015,-116.7482304477005,53.347199899814115,0
0.1828707307577133,0.4088789224624634,-114.68074405313321,53.302766903420064,0
0.2742037773132324,0.322361946105957,-115.87770469324693,52.360759851319074,0
0.3533990681171417,0.5020157694816589,-113.12550825595784,52.92979399876551,0
0.0639214962720871,-0.104698970913887,-113.65216908835548,53.43275026668445,1
0.5752248167991638,0.5282817482948303,-114.35819378440443,52.15809456386592,0
0.4392051696777344,0.5706824064254761,-115.48943331857411,54.04208529834789,0
0.1657161265611648,0.2942477762699127,-115.43438713322652,54.96631549547129,0
0.3333689570426941,0.4617407917976379,-114.7348562371792,53.60754214513529,0
0.2493488043546676,0.3921430110931396,-117.09321869274794,53.60771207563006,0
0.4156223833560943,0.4745986759662628,-114.61342942762873,54.25416298954834,0
0.2074367403984069,0.3158421814441681,-113.17849437500692,54.36541575182987,0
0.2989625334739685,0.5341523289680481,-114.25630724327272,52.74275068602104,0
0.2588181495666504,0.3872092962265014,-114.20230060423638,53.82918291464308,0
0.2995084822177887,0.338083267211914,-113.98777680293432,54.402460651974735,0
0.4191022515296936,0.5095838904380798,-117.0380856601469,54.32414085122799,0
0.423368752002716,0.454428493976593,-116.8558363712071,53.15370449951688,0
0.4647253155708313,0.436471164226532,-113.64092851420389,53.75612324876934,0
0.3460213243961334,0.3986651301383972,-115.14562663115379,52.635967747608454,0
0.2688136696815491,0.3279648423194885,-116.01455017060331,54.358662930174944,0
0.3313403129577636,0.3827771246433258,-113.05933541794926,53.65802470936609,0
0.2751269042491913,0.3286237716674804,-117.10660084742781,52.61176850486054,0
0.392283946275711,0.4826152920722961,-116.88171538619521,54.76691254993636,0
0.2985257506370544,0.4705819487571716,-115.07189819356239,53.70869456715142,0
0.2420997619628906,0.3139826953411102,-115.72776075685753,53.03986011497806,0
0.2183134108781814,0.3910636603832245,-115.76094919906205,53.86462949212576,0
0.3531374037265777,0.4956612288951874,-115.01141453221062,52.090202556730944,0
0.2042019963264465,0.2837065458297729,-116.07340189695188,52.204911828103484,0
0.3877458572387695,0.4488324820995331,-113.06630741795605,54.523979983989726,0
0.3882214725017547,0.5158193111419678,-114.10934120442272,53.84696887479786,0
0.2090494632720947,0.3495112955570221,-113.72871217773297,52.22849391357713,0
