NBR,NDVI,lon,lat,Fire_Label
0.2622375190258026,0.2927386164665222,-113.3244606666348,52.369235570552995,0
0.2019427567720413,0.303261786699295,-116.73392700254723,52.16354245568992,0
0.2192524224519729,0.3597082197666168,-114.01692136344445,54.04115008123452,0
0.3040706217288971,0.3657331168651581,-115.25122694970403,53.244005063050224,0
0.3451459407806396,0.4162721633911133,-116.16369792614937,54.95977726836148,0
0.3426738083362579,0.4419576823711395,-114.94059208676782,52.253945418499654,0
0.2882146537303924,0.4132295548915863,-115.01548454911979,52.62632963269128,0
0.2090698778629303,0.2818928956985473,-113.96598724893384,53.298629205499914,0
0.1575401872396469,0.37148118019104,-113.12482232317062,52.58309645332864,0
0.4593833088874817,0.4989681541919708,-113.65215420793933,54.38166377734742,0
0.2836218476295471,0.3148767948150635,-115.37061195694652,54.61897776011948,0
0.3072492778301239,0.3611781895160675,-115.89083375081856,52.460890515243356,0
0.2175987213850021,0.3193566799163818,-117.22743383158344,53.04019821218505,0
0.2600461840629577,0.3947314620018005,-117.06013430890249,53.78515694826111,0
0.0276839975267648,0.2393288165330886,-114.21186140201087,53.49157224434248,0
0.3882093727588653,0.5007429718971252,-114.82303437112617,54.013510110519675,0
0.2783392369747162,0.3329170346260071,-116.76549340713129,53.68500605380816,0
0.0649849772453308,0.2237303555011749,-116.73157589371064,54.49757348021982,0
0.2738008797168731,0.3802961111068725,-115.86681565458957,52.39245734092312,0
0.1663257479667663,0.2595818936824798,-113.90877031682639,53.25021808692688,0
0.3146853148937225,0.3896103799343109,-114.65943447952012,52.02690959880087,0
0.3172003626823425,0.4592483341693878,-115.36770808729604,52.222509024477134,0
0.2573164105415344,0.312606006860733,-116.75642591622302,54.132459663308445,0
0.3800016641616821,0.4693874418735504,-115.07140112250467,54.83451819046915,0
0.3533609807491302,0.411968320608139,-117.1636706926407,54.20587764129091,0
0.4072023928165436,0.4959984719753265,-114.00245326578445,54.10390990445424,0
0.4110321700572967,0.4299624562263489,-116.69978397197319,54.05993666377851,0
-0.1633214205503463,0.0688150376081466,-116.77455396018236,52.319628271618704,1
0.2106017172336578,0.3283653855323791,-115.25990379231925,54.953861412420785,0
0.3431200683116913,0.3722163438796997,-114.41866193888914,54.47079808395585,0
0.3468700647354126,0.4526693522930145,-115.11465932045171,54.23152437125989,0
0.3789772987365722,0.4380713105201721,-114.04808765600397,53.124495721872044,0
0.2404282987117767,0.4094244837760925,-114.24755667508649,52.75407287540845,0
0.4626049399375915,0.5631895065307617,-116.45669333780374,54.80680238379408,0
0.2355150282382965,0.2500763237476349,-115.15461073536233,54.4832525231023,0
0.3399955630302429,0.4151031970977783,-116.00272680249236,53.07325740333049,0
0.3674885928630829,0.4547209739685058,-114.21548113258041,53.89843560708817,0
-0.0487543195486068,0.1802000552415847,-113.45147699111172,53.827719578314266,1
-0.1079365089535713,0.1659411638975143,-115.96963064034533,52.864429102828005,1
0.3167449533939361,0.3293520808219909,-116.28250486281891,54.747051108453086,0
0.126738965511322,0.2176792621612548,-115.64983761743143,54.14656582405454,0
0.3030635714530945,0.329813688993454,-113.88904060811353,54.945980705874234,0
0.2900092601776123,0.3911742568016052,-116.20762430662994,52.828079082842386,0
0.2887552082538605,0.328183114528656,-116.98105714083036,53.84733696760674,0
0.3152463436126709,0.4151875674724579,-113.29072832648245,53.96564627538344,0
0.3447653353214264,0.4460580945014953,-113.17159556445715,53.15611152552612,0
-0.0719705373048782,0.145724207162857,-116.01456760043176,53.29699072613238,1
0.4117989540100097,0.5577475428581238,-113.92845658886894,52.23877749299339,0
0.1940633952617645,0.3404157161712646,-117.09278699595941,53.64158283652094,0
0.3684771955013275,0.4114806056022644,-115.18354495765884,54.8379310661939,0
0.4400584697723388,0.4729758203029632,-113.67227263776485,54.49853510846086,0
0.3689668178558349,0.4140587449073791,-115.24670771706866,54.77560419389091,0
0.1914407461881637,0.3154792487621307,-113.31668951357521,53.280169392087004,0
0.4137240052223205,0.4896259009838104,-113.96869223110616,52.90575636957114,0
0.1641141772270202,0.240339308977127,-113.67281838111766,52.87830232140727,0
0.4547688663005829,0.4997131526470184,-114.24460074488013,54.841405207765305,0
0.2078546583652496,0.4080945551395416,-113.93776283661376,53.46418349026388,0
0.3476385176181793,0.3580645024776459,-114.68293420276753,54.9181866807593,0
0.4202931821346283,0.473136305809021,-117.37927567242751,54.32241395239126,0
0.2841787040233612,0.4850926697254181,-117.07955170442754,54.80169575195146,0
0.2867344617843628,0.3810475766658783,-115.62893508397104,53.03148132813883,0
0.2633314430713653,0.2897586822509765,-114.88415170304006,54.750887793265306,0
0.3658701777458191,0.471735268831253,-114.46646120493035,53.81281650339523,0
0.2749931216239929,0.3396945595741272,-117.3121482570145,53.25503550306866,0
0.3019621670246124,0.3605409562587738,-113.04962821640736,54.216096407777684,0
0.3143914937973022,0.4642247259616852,-113.91963192407603,53.84755645940875,0
-0.1405026763677597,0.070380687713623,-117.35951644561987,52.87762785567296,1
0.3262311816215515,0.3631338477134704,-115.46942892674734,54.808724625651195,0
0.1226527467370033,0.2845668196678161,-113.51739057332237,53.230258618778414,0
0.3074299693107605,0.3882712423801422,-115.96875109978976,54.684352766061004,0
0.2476245313882827,0.4215925633907318,-114.2866420623809,52.70135273108783,0
0.4168296456336975,0.424223929643631,-114.01098668002093,54.96272879380921,0
0.1463120728731155,0.3355109095573425,-113.9114416699443,52.904395484705915,0
0.3771700859069824,0.4481421709060669,-113.92022969687955,54.1157778348132,0
0.2243854403495788,0.3543650805950165,-115.25464990077883,54.263397942994885,0
0.2318234145641327,0.2905217111110687,-116.74034893535901,52.87309935275564,0
0.1886567175388336,0.3017138242721557,-113.3249206838339,53.93982606980695,0
0.1279517412185669,0.3059358894824981,-113.5287366228883,54.29479304508588,0
0.112366609275341,-0.0766782611608505,-113.65397662067758,53.38324934640416,1
0.4081808030605316,0.5242269039154053,-113.12677708656126,53.381080075729805,0
0.2658759951591491,0.3524134159088135,-115.56295809477012,52.272167191492315,0
0.0961380004882812,0.2944956123828888,-114.57859392659697,52.405031345465254,0
0.237470731139183,0.3939500451087951,-113.53277392445641,52.70517935424678,0
0.0776077285408973,-0.031716700643301,-116.65144737968784,54.67812153254651,1
0.5387442708015442,0.5292145013809204,-114.3265548097419,52.298240916654784,0
-0.0435725823044776,0.0937028229236602,-114.65031666549714,53.59519327510369,1
-0.1184326261281967,0.0537172779440879,-117.26748159093512,52.326154621887525,1
0.4508790075778961,0.4923139214515686,-114.50453864221433,54.79139519816325,0
-0.0841854587197303,0.0876419767737388,-113.4541265210754,53.643244073672406,1
0.3787252604961395,0.4313931465148926,-114.4431236322835,53.25511252324095,0
0.2702354192733764,0.383989155292511,-113.18382292260392,53.186866788697984,0
0.3976735770702362,0.5031055808067322,-113.04919359396122,53.310795914418335,0
0.2896368503570556,0.3360236883163452,-115.3935921203064,54.23141854366133,0
0.232599526643753,0.2410062551498413,-113.07421467120237,54.73601053867087,0
0.1392659693956375,0.2624903917312622,-114.43857332547813,54.12763811194019,0
0.4069914221763611,0.4480398595333099,-116.85839318050415,54.26692488749289,0
0.295672744512558,0.3409603834152221,-116.70507211026197,54.18567788927874,0
0.5097343921661377,0.622809112071991,-113.1298726908162,54.63641971518907,0
0.399452269077301,0.4526394605636596,-115.30093598126736,53.27012822476745,0
0.4686607420444488,0.5952128767967224,-113.39026167046433,54.85115013004512,0
0.4439419507980346,0.5012998580932617,-116.09784926920648,53.89433577457677,0
0.3038738667964935,0.3729919791221618,-115.93617046238053,54.88443476623419,0
0.2254282832145691,0.4083538949489593,-117.24369573518172,53.58259207759183,0
0.229828879237175,0.3228546977043152,-113.90950167642565,54.02299546030956,0
0.2642167806625366,0.3429131209850311,-116.36912610420671,53.74299271485049,0
0.3613395392894745,0.4442035555839538,-115.00460340557194,54.96113329058255,0
0.1216115429997444,0.0859956219792366,-115.81159217249981,54.18135327241365,1
0.1050352603197097,0.1680790930986404,-116.97683694683045,52.200570843259094,1
0.1928924024105072,0.3490890860557556,-117.28831723585972,53.37516716509509,0
0.2468373030424118,0.3199890255928039,-116.29966095463953,52.414274845954075,0
0.112861767411232,0.2216886579990387,-113.66335541612393,53.826565277127365,0
0.3635804355144501,0.4851652085781097,-114.41448547898086,53.514508959924136,0
0.4332247674465179,0.4898785352706909,-114.64071912145303,54.80918181174829,0
0.1487469673156738,0.2997211813926697,-116.4029414345459,52.62705409804993,0
0.1547511368989944,0.2397260218858719,-116.77067971735386,52.478948929294326,0
0.3964447677135467,0.4940931499004364,-115.36415975000943,53.99443645124281,0
0.356375515460968,0.3867861032485962,-115.30682770654434,54.88493909049252,0
0.2723674774169922,0.4501751065254211,-114.64039550613388,53.15498059954191,0
0.4685582518577575,0.5739072561264038,-114.06956988551156,54.060917693676885,0
0.2288069278001785,0.3172957003116607,-116.89777460235676,53.555027721909674,0
0.273583710193634,0.3048806190490722,-113.69797543286651,52.716570134455665,0
0.2068356424570083,0.0272855553776025,-113.72462098875582,54.35879287782846,1
0.2860877513885498,0.3466521501541137,-115.12950753678015,52.500845523324514,0
0.2729759216308594,0.3285968005657196,-116.90781901760603,52.74305455170176,0
0.2039801031351089,0.325179249048233,-116.3562392365035,53.13115459203324,0
0.2389350086450576,0.3263644576072693,-117.39814255803988,53.54062793908303,0
0.4060860574245453,0.4463353753089905,-114.58542472910953,54.8036310406363,0
-0.1245043650269508,0.0597325414419174,-117.4457864028662,52.89485734800151,1
0.3685103356838226,0.5006511807441711,-115.67281828611377,53.67441622951594,0
0.1334875971078872,0.3070610761642456,-113.34260878234252,52.103472941451045,0
0.0550360269844532,0.179279938340187,-114.30007340534202,53.31652906406315,1
0.3378188908100128,0.4120982885360718,-113.18565646262346,53.92386602263641,0
0.4032407104969024,0.4591101109981537,-115.40466358382494,53.78416211249816,0
-0.1382482349872589,0.1330829411745071,-117.18057318224534,54.43790870713874,1
0.2197235971689224,0.2954083383083343,-113.21785113832033,52.27936309741077,0
0.3733705878257751,0.4235167205333709,-116.4527328897819,53.42742056161143,0
0.756155788898468,-0.0618369206786155,-113.10738309473159,52.19833520846286,0
0.2004153430461883,0.3641951382160187,-115.30192079552681,53.89630063354413,0
0.2797511219978332,0.3960611820220947,-116.35473999642495,53.78811581951043,0
0.211013913154602,0.2771788537502289,-116.87015027721662,52.149546642949176,0
0.3744307160377502,0.5094676613807678,-115.52785555791598,54.003974486834295,0
0.4224022626876831,0.5218402743339539,-117.16266753806438,54.81397588592003,0
0.2933655977249145,0.4276131987571716,-114.42723541677978,53.33068553324474,0
0.3406378328800201,0.4452138543128967,-114.48260784169119,53.3293128422942,0
0.2279976606369018,0.4153331518173218,-113.42734512930303,52.270589638702354,0
0.4149036705493927,0.486102819442749,-115.36836195865517,54.964758358302625,0
0.1822800934314727,0.3508531153202057,-114.60817143458378,52.96197082755687,0
0.3144897520542145,0.4865627884864807,-115.59023625905725,53.32362105134122,0
0.3532705307006836,0.4595743417739868,-113.96512614861575,53.05059537260487,0
0.3998804688453674,0.4718879759311676,-115.30271642989108,54.28232635888324,0
-0.0238202400505542,0.0906915962696075,-113.91911890217504,53.54094336706142,1
0.1921784281730651,0.272028386592865,-116.60853178183946,52.0279848670731,0
0.2720451653003692,0.4092255234718323,-116.24903467844136,54.50525371135382,0
0.2453444302082061,0.4035764634609222,-114.55519633899483,53.07104982186751,0
0.27793750166893,0.3441630005836487,-116.33143242937128,53.90102647039611,0
0.2777126729488373,0.351842999458313,-115.51918491668876,52.427314258046195,0
-0.0505884774029254,0.1947368383407592,-115.85871317839265,52.95988811096246,1
0.0995966494083404,0.2332719415426254,-116.37794561155631,53.11082288740914,0
0.4266042411327362,0.528630256652832,-115.33490000578666,54.003047592341,0
0.1954944133758545,0.3739044070243835,-116.89906823031369,54.03406844624232,0
0.3558186292648315,0.4238798916339874,-115.35421345698306,52.02366714446508,0
0.4503101706504822,0.535916805267334,-113.2119475825503,53.244122689404854,0
0.3133841156959533,0.3468421101570129,-116.41391394098268,54.937111167244524,0
0.3910751342773437,0.5271204710006714,-116.54050396616982,53.74474785865144,0
0.1604552567005157,0.2430223226547241,-114.00436496039768,54.053794485145765,0
0.2843843400478363,0.3623675405979156,-115.64094156207466,54.75103784740797,0
0.2193598747253418,0.3953903913497925,-115.68161779811658,53.81015451906329,0
0.396144837141037,0.4750320017337799,-115.46249486974729,53.14820285165985,0
0.0453781522810459,0.2500596940517425,-116.57660021587871,52.71836502085969,0
0.1781617105007171,0.2465230375528335,-113.34403167695044,54.02735620635161,0
0.3440579771995544,0.4430270791053772,-117.24979734251167,53.286670200703476,0
0.2665621340274811,0.3737547993659973,-113.82156492315406,52.125644908370774,0
0.0202309172600507,0.2319698482751846,-115.80179217932337,53.26813814871313,0
0.2702493369579315,0.3858513236045837,-113.05071884553529,54.25819391228922,0
0.3219969570636749,0.4784719944000244,-114.63395572786041,52.73560158648872,0
-0.1977964341640472,0.0707716941833496,-117.1565849406108,52.49095676629704,1
0.3178006410598755,0.412049800157547,-115.11675408416781,52.7811642893925,0
0.442241221666336,0.4394171833992004,-117.46636760961466,54.677775609642964,0
0.3680236041545868,0.4482095837593078,-114.6782745931086,52.5099348488088,0
0.2251071333885193,0.2665474116802215,-113.0566824933379,52.95474346958793,0
0.1144185811281204,0.2864062190055847,-116.63983033617329,54.50119404805787,0
0.3341990709304809,0.4266477823257446,-116.43155111351525,53.69817989604964,0
0.3605728447437286,0.4299627542495727,-116.9311807637149,54.660480223349374,0
0.1376352310180664,0.3693614304065704,-116.44650366450644,54.4473509272051,0
0.2642140388488769,0.3997119963169098,-114.71327090399221,54.257541827074355,0
0.184673011302948,0.2401476055383682,-113.42547768586337,53.87060719051327,0
-0.0962869748473167,0.0515584051609039,-117.06076095300041,52.56002607658212,1
0.2835754156112671,0.3547689914703369,-116.89772095236529,53.440249058655546,0
0.3832853138446808,0.4551496505737304,-113.88484062615015,53.695939723060675,0
0.1531159728765487,-0.0202622171491384,-114.3592367594056,53.705938954488076,1
0.2671986818313598,0.4404375255107879,-114.5491445312427,53.30488270114846,0
0.2971979677677154,0.3921526968479156,-117.2901542627625,54.440907606907814,0
0.2791314721107483,0.3589242100715637,-116.92887588477673,53.38688245458126,0
0.2550937533378601,0.4376600086688995,-113.86189477400075,52.88568773644076,0
0.3340764343738556,0.4903576672077179,-114.53062398134315,52.184380873892906,0
0.5429112315177917,0.5424277186393738,-113.98004602181821,52.30738806596683,0
0.3677681088447571,0.4680297970771789,-114.66445003514409,52.56816634289192,0
0.2881156206130981,0.3903735280036926,-116.38520299796015,54.39062750970011,0
0.2986127138137817,0.3218274414539337,-114.08300065146659,54.44688799685468,0
0.460253357887268,0.5271577835083008,-115.98894437825035,54.049307589932226,0
0.3004709482192993,0.4629427492618561,-114.18363961829141,53.16892172499633,0
0.2614679038524627,0.2993979156017303,-116.46646334873796,53.36151914594855,0
0.2688624858856201,0.2837424874305725,-114.05098865598703,55.00737583434521,0
0.3243878781795501,0.3798854351043701,-116.47543462088477,53.63111110901846,0
0.4977461993694305,0.5808565020561218,-114.41748618861196,54.033665359836114,0
0.3223544657230377,0.4306873381137848,-116.91134067969371,53.99425957626644,0
0.3303196430206299,0.4467435479164123,-117.4666116309404,54.74710834210982,0
0.2804794609546661,0.3728134036064148,-116.75714563047784,53.98687600367215,0
0.2702553868293762,0.336862176656723,-117.48013719593105,52.963132430584615,0
0.3246252536773681,0.4170593917369842,-115.40154940129938,52.858033148113336,0
0.1781701445579528,0.3355167508125305,-113.153311841057,52.80572242889534,0
0.3085108995437622,0.3951770961284637,-114.37897885534798,53.734147488546675,0
0.3191210329532623,0.4225424528121948,-113.98609403405348,54.46466260458642,0
0.313041627407074,0.3950145840644836,-114.84677616334925,52.81305458839397,0
0.4383289217948913,0.4509466290473938,-113.62350149373144,52.1664343459195,0
0.3076930046081543,0.3673214614391327,-115.75718124323849,52.37126076417211,0
0.2687592208385467,0.3193425238132477,-116.79183643946416,52.984920800824824,0
0.3679266273975372,0.5113672018051147,-114.45644828180875,52.45676826637904,0
0.352584034204483,0.4031112790107727,-113.1697838600881,54.30524134818908,0
0.3220391273498535,0.5220523476600647,-113.76665820701486,53.77207825508016,0
0.2306574583053589,0.2971900701522827,-115.34525533642253,52.45676262521778,0
0.1488788723945617,0.2985896468162536,-115.97392276673891,53.35454883685445,0
0.2996401190757751,0.4542738497257232,-114.82393439724865,53.28428254408991,0
0.37109375,0.4606837630271911,-115.33769875196477,54.226015814560355,0
0.2167879343032837,0.329835444688797,-115.79109182468736,54.67051812355482,0
0.0768778398633003,-0.0176276247948408,-116.9270868733714,54.36145213944568,1
0.3147355318069458,0.3511150479316711,-115.51170870332102,54.25990317440631,0
0.0738285705447197,0.2316818237304687,-114.58585301630416,54.28148192225158,0
0.4514962136745453,0.5616486668586731,-117.11794683783636,54.95282215046067,0
0.1166253089904785,-0.0894912704825401,-117.16614476638593,53.99040253381076,1
-0.183349534869194,0.0589021518826484,-117.04173797940057,52.597854560875525,1
0.2061157375574112,0.169411763548851,-113.41290358800984,53.13791811636833,1
0.412385880947113,0.4810511171817779,-116.10946277199218,54.981567203133935,0
0.1949864625930786,0.3737185597419739,-114.07749053618046,52.729080072046195,0
0.3953211307525635,0.4541436433792114,-116.1391151573518,54.776640671833896,0
0.4245826601982116,0.5561830401420593,-114.38884571662709,53.04075349308715,0
0.0501089319586753,-0.0099304867908358,-117.23536742139807,54.15280401297041,1
0.3320625126361847,0.4219219088554382,-114.17170234322685,54.03631017466836,0
0.3307409882545471,0.4000456035137176,-114.84131988139208,52.66075303069219,0
0.2409347295761108,0.3000590801239013,-115.10265726533517,52.03955590374455,0
0.2173729389905929,0.3547756969928741,-115.99474024940773,54.430033919222794,0
0.2715345621109009,0.3604041039943695,-115.81931749719055,54.44609764836483,0
0.2781107127666473,0.4141037464141845,-113.21375898855233,52.13095914835652,0
-0.1924812048673629,0.0800395235419273,-116.61466650370859,52.12611425643884,1
-0.0864631608128547,0.0614652708172798,-117.29397450035053,52.559333122634165,1
0.3496263325214386,0.4425733983516693,-115.24112727513005,54.34959389350762,0
0.2747252881526947,0.3415051400661468,-116.26486664909895,54.087629553500584,0
0.2311177104711532,0.3346467912197113,-113.139524967942,52.0124334825349,0
0.2652007639408111,0.4257303178310394,-115.54133769274945,52.98368923518945,0
0.2666081488132477,0.3280088007450104,-116.9447409720906,53.33531567683,0
0.2841658890247345,0.3690388798713684,-117.05766168373512,53.12981745723771,0
0.2856310904026031,0.448338121175766,-114.75878248083667,52.527638216043634,0
0.3279485702514648,0.4017870724201202,-116.98266648554801,54.51431673412282,0
0.3368318974971771,0.4639837741851806,-114.03801246153992,53.6915568198654,0
0.373237133026123,0.4358531534671783,-116.65855964098441,53.81710420437367,0
0.3270682394504547,0.4170971810817718,-115.53398702586055,53.61612903793992,0
0.2317551225423813,0.3000425994396209,-116.10180223192845,52.20146055422999,0
