system:index,NBR,NDVI,.geo
35,0.2714439034461975,0.4312274754047394,"{""type"":""Point"",""coordinates"":[-114.90452429919972,53.00251409722574]}"
36,0.2215849906206131,0.24993401765823364,"{""type"":""Point"",""coordinates"":[-117.33921990963464,54.070055763045445]}"
37,0.31545519828796387,0.3684210479259491,"{""type"":""Point"",""coordinates"":[-114.863447333397,52.69280275807653]}"
38,0.14362004399299622,0.28589269518852234,"{""type"":""Point"",""coordinates"":[-115.72014472454897,53.28382507791566]}"
40,0.07981220632791519,0.30342334508895874,"{""type"":""Point"",""coordinates"":[-115.22659117040749,52.522523018628256]}"
41,0.28020864725112915,0.4080750644207001,"{""type"":""Point"",""coordinates"":[-115.17795915350243,54.88010920074084]}"
42,0.23589743673801422,0.2969638407230377,"{""type"":""Point"",""coordinates"":[-116.90884743866843,52.78778266576571]}"
43,-0.1023244634270668,0.0547303631901741,"{""type"":""Point"",""coordinates"":[-117.24931178456934,52.248440805376916]}"
44,0.31022408604621887,0.35816720128059387,"{""type"":""Point"",""coordinates"":[-114.21396424045213,54.829083747580704]}"
45,-0.23599566519260406,0.10839760303497314,"{""type"":""Point"",""coordinates"":[-117.22674411646757,52.50341055109912]}"
46,0.3424670696258545,0.4509551227092743,"{""type"":""Point"",""coordinates"":[-116.35624413220798,54.26014862554036]}"
47,0.349940687417984,0.36490100622177124,"{""type"":""Point"",""coordinates"":[-114.2579013320194,54.42982499939913]}"
48,0.3579072654247284,0.3596469759941101,"{""type"":""Point"",""coordinates"":[-113.20444654293972,54.380398363262394]}"
49,0.21450334787368774,0.2894161641597748,"{""type"":""Point"",""coordinates"":[-116.66763870368382,52.68567235868918]}"
50,0.37420815229415894,0.44070208072662354,"{""type"":""Point"",""coordinates"":[-115.13548655221796,52.11269496995998]}"
51,0.1431247442960739,0.11369036138057709,"{""type"":""Point"",""coordinates"":[-116.8149804916214,53.555888015164165]}"
52,0.21697768568992615,0.4086330831050873,"{""type"":""Point"",""coordinates"":[-113.82149971784091,52.367760325939855]}"
53,-0.13368017971515656,0.150533527135849,"{""type"":""Point"",""coordinates"":[-116.78986608747985,52.24576612491698]}"
54,0.27974265813827515,0.35855597257614136,"{""type"":""Point"",""coordinates"":[-116.4532642300901,53.926089327305164]}"
55,0.3251017928123474,0.4939180016517639,"{""type"":""Point"",""coordinates"":[-114.82287680618232,54.227570773478774]}"
56,0.2910420596599579,0.38105764985084534,"{""type"":""Point"",""coordinates"":[-114.98503697632097,53.03593889634848]}"
57,0.30759507417678833,0.3396926522254944,"{""type"":""Point"",""coordinates"":[-116.68938477105651,54.30193995255224]}"
58,0.08031436055898666,0.16139572858810425,"{""type"":""Point"",""coordinates"":[-115.50934011017164,54.97356247063502]}"
59,0.2427966594696045,0.45069050788879395,"{""type"":""Point"",""coordinates"":[-114.83353749150338,53.35323725269612]}"
60,0.21282124519348145,0.2788259983062744,"{""type"":""Point"",""coordinates"":[-117.07175467483219,52.271691766187516]}"
61,0.47515857219696045,0.3987739384174347,"{""type"":""Point"",""coordinates"":[-114.3526056661056,54.12618256940223]}"
62,0.13699786365032196,-0.037792522460222244,"{""type"":""Point"",""coordinates"":[-114.02843592177003,53.777393717338626]}"
63,0.2709861397743225,0.4321421682834625,"{""type"":""Point"",""coordinates"":[-117.31299178337252,54.95779894859772]}"
64,0.28490492701530457,0.32961514592170715,"{""type"":""Point"",""coordinates"":[-116.27084319423417,54.45308133717535]}"
65,0.4080733358860016,0.5140257477760315,"{""type"":""Point"",""coordinates"":[-117.00622638971274,53.86439507024531]}"
66,0.2822660207748413,0.3417806029319763,"{""type"":""Point"",""coordinates"":[-116.34269845395931,54.757152484348644]}"
67,0.3069888949394226,0.416031152009964,"{""type"":""Point"",""coordinates"":[-117.39706991902592,53.53027799197616]}"
68,0.3309057950973511,0.32768481969833374,"{""type"":""Point"",""coordinates"":[-114.29254972233221,54.75764465860753]}"
