latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
53.6818,-115.1444,356.4,1.2,1.1,2023-05-01,0520,Terra,MODIS,100,61.03,272.8,99.9,N,0
53.6629,-115.1385,325.4,1.2,1.1,2023-05-01,0520,Terra,MODIS,99,61.03,277.3,31.6,N,0
53.6742,-115.1242,314.8,1.2,1.1,2023-05-01,0520,Terra,MODIS,34,61.03,269.5,19,N,0
53.6724,-115.1415,362.7,1.2,1.1,2023-05-01,0520,Terra,MODIS,100,61.03,278.2,119.7,N,0
53.6705,-115.1588,314,1.2,1.1,2023-05-01,0520,Terra,MODIS,26,61.03,274.4,17.4,N,0
53.6534,-115.1356,324.3,1.2,1.1,2023-05-01,0520,Terra,MODIS,55,61.03,279.9,29.3,N,0
53.68,-115.1618,317.1,1.2,1.1,2023-05-01,0520,Terra,MODIS,63,61.03,270.8,21.6,N,0
53.6802,-115.1326,313.1,1.1,1,2023-05-01,1004,Aqua,MODIS,34,61.03,281.7,15.7,N,0
53.6622,-115.1391,325.7,1.1,1,2023-05-01,1004,Aqua,MODIS,23,61.03,286.6,26.5,N,0
53.6573,-115.1344,337.8,1.2,1.1,2023-05-01,1849,Terra,MODIS,84,61.03,305.4,36.8,D,0
53.6758,-115.1249,329.1,1.2,1.1,2023-05-01,1849,Terra,MODIS,72,61.03,297.6,22.9,D,0
53.655,-115.1422,331.2,1.2,1.1,2023-05-01,1849,Terra,MODIS,79,61.03,306.1,31.5,D,0
53.6666,-115.1296,328.2,1.2,1.1,2023-05-01,1849,Terra,MODIS,77,61.03,300.5,20.3,D,0
53.6566,-115.1308,304,1.6,1.3,2023-05-02,1046,Aqua,MODIS,58,61.03,281.4,20,N,0
53.0913,-114.2583,317.4,1.3,1.1,2023-05-02,2019,Aqua,MODIS,51,61.03,293.9,12.8,D,0
53.0918,-114.2584,315,1,1,2023-05-03,1833,Terra,MODIS,69,61.03,296.4,7.1,D,0
52.7205,-113.7683,371.3,1.3,1.1,2023-05-03,2101,Aqua,MODIS,87,61.03,308.2,167,D,0
52.7123,-113.7459,345.7,1.3,1.1,2023-05-03,2101,Aqua,MODIS,93,61.03,308.2,63.3,D,0
52.7103,-113.7657,380,1.3,1.1,2023-05-03,2101,Aqua,MODIS,87,61.03,315.5,216.6,D,0
52.7225,-113.7486,325.9,1.3,1.1,2023-05-03,2101,Aqua,MODIS,72,61.03,304.7,17.7,D,0
54.8037,-113.0732,302.3,1.3,1.1,2023-05-04,1031,Aqua,MODIS,35,61.03,284.6,12.4,N,0
53.6788,-115.1282,323.2,2.1,1.4,2023-05-04,1913,Terra,MODIS,71,61.03,304.2,29.4,D,0
53.1458,-115.7019,309.6,2,1.4,2023-05-04,1914,Terra,MODIS,53,61.03,297.1,14.3,D,0
53.1478,-115.694,312.9,2,1.4,2023-05-04,1914,Terra,MODIS,63,61.03,297.4,21,D,0
52.8212,-115.9042,342.6,2.1,1.4,2023-05-04,1914,Terra,MODIS,92,61.03,297.4,127.5,D,0
52.8144,-115.8757,318.1,2.1,1.4,2023-05-04,1914,Terra,MODIS,74,61.03,298.2,35.8,D,0
52.8194,-115.9121,333.4,2.1,1.4,2023-05-04,1914,Terra,MODIS,87,61.03,296.4,83.7,D,0
53.1391,-115.6735,310.6,2.1,1.4,2023-05-04,1914,Terra,MODIS,59,61.03,297.7,17.7,D,0
52.8126,-115.8835,324.3,2.1,1.4,2023-05-04,1914,Terra,MODIS,80,61.03,296.9,50.9,D,0
53.1437,-115.7128,369.5,2,1.4,2023-05-04,2006,Aqua,MODIS,100,61.03,302.5,299.5,D,0
53.627,-115.1317,334.3,1.8,1.3,2023-05-04,2006,Aqua,MODIS,86,61.03,304.8,60.7,D,0
53.644,-115.1134,334.5,1.8,1.3,2023-05-04,2006,Aqua,MODIS,86,61.03,306,59.8,D,0
53.6381,-115.1391,331.7,1.8,1.3,2023-05-04,2006,Aqua,MODIS,84,61.03,303.2,51.5,D,0
53.6386,-115.114,351.3,1.8,1.3,2023-05-04,2006,Aqua,MODIS,96,61.03,307.1,131.8,D,0
53.6717,-115.1361,328,1.8,1.3,2023-05-04,2006,Aqua,MODIS,82,61.03,306.5,35.2,D,0
53.6657,-115.1618,327.3,1.8,1.3,2023-05-04,2006,Aqua,MODIS,80,61.03,307.5,35.2,D,0
53.6828,-115.1435,363.3,1.8,1.3,2023-05-04,2006,Aqua,MODIS,100,61.03,309.5,199.9,D,0
53.6768,-115.1691,335.9,1.8,1.3,2023-05-04,2006,Aqua,MODIS,88,61.03,308.6,60.7,D,0
53.7864,-114.7497,361.6,1.7,1.3,2023-05-04,2006,Aqua,MODIS,100,61.03,309,180.8,D,0
53.6938,-115.1508,357.8,1.8,1.3,2023-05-04,2006,Aqua,MODIS,99,61.03,306.7,166.8,D,0
53.6879,-115.1763,328.4,1.8,1.3,2023-05-04,2006,Aqua,MODIS,82,61.03,306.7,37.8,D,0
53.8028,-114.7325,321.8,1.7,1.3,2023-05-04,2006,Aqua,MODIS,63,61.03,305.2,19.8,D,0
53.7972,-114.7569,432.6,1.7,1.3,2023-05-04,2006,Aqua,MODIS,100,61.03,315.8,1123.7,D,0
53.7916,-114.7815,345.9,1.7,1.3,2023-05-04,2006,Aqua,MODIS,93,61.03,306.1,98,D,0
52.8182,-115.9021,321.1,2.1,1.4,2023-05-04,2006,Aqua,MODIS,76,61.03,299.7,43.4,D,0
52.811,-115.9316,309.6,2.1,1.4,2023-05-04,2006,Aqua,MODIS,44,61.03,297.5,14.6,D,0
53.144,-114.8397,322.3,1.8,1.3,2023-05-04,2006,Aqua,MODIS,74,61.03,305.2,26.6,D,0
53.1551,-114.8469,408.5,1.8,1.3,2023-05-04,2006,Aqua,MODIS,100,61.03,313.1,723.8,D,0
53.1492,-114.8723,385.9,1.8,1.3,2023-05-04,2006,Aqua,MODIS,100,61.03,309.6,413.3,D,0
53.1662,-114.8542,318.5,1.8,1.3,2023-05-04,2006,Aqua,MODIS,55,61.03,303.2,16.7,D,0
53.139,-115.6775,322.8,2,1.4,2023-05-04,2006,Aqua,MODIS,77,61.03,301,43.3,D,0
53.1322,-115.7051,319.6,2,1.4,2023-05-04,2006,Aqua,MODIS,73,61.03,299.6,35,D,0
53.1504,-115.6852,369,2,1.4,2023-05-04,2006,Aqua,MODIS,100,61.03,302.1,293.9,D,0
53.633,-115.106,340.3,1.8,1.3,2023-05-04,2006,Aqua,MODIS,90,61.03,306.1,82.1,D,0
53.7955,-114.7247,317.6,3.8,1.8,2023-05-04,2144,Aqua,MODIS,42,61.03,300.2,54.5,D,0
53.1642,-115.7582,387.9,3.4,1.7,2023-05-04,2144,Aqua,MODIS,75,61.03,300.7,1074.9,D,0
53.167,-115.8011,314.1,3.4,1.7,2023-05-04,2144,Aqua,MODIS,59,61.03,297.6,42.8,D,0
53.1683,-115.7493,387.7,3.4,1.7,2023-05-04,2144,Aqua,MODIS,75,61.03,294.6,1071.8,D,0
53.1527,-115.7485,404.5,3.4,1.7,2023-05-04,2144,Aqua,MODIS,89,61.03,302.5,1628.4,D,0
53.137,-115.7474,333,3.4,1.7,2023-05-04,2144,Aqua,MODIS,44,61.03,296,152.7,D,0
53.1382,-115.6957,347.6,3.4,1.7,2023-05-04,2144,Aqua,MODIS,89,61.03,289.2,297.7,D,0
53.1545,-114.8872,328.4,3.8,1.8,2023-05-04,2144,Aqua,MODIS,84,61.03,303.2,129.4,D,0
53.1555,-114.8305,317.6,3.8,1.8,2023-05-04,2144,Aqua,MODIS,47,61.03,302.9,52.1,D,0
53.1488,-114.8832,333,3.8,1.8,2023-05-04,2144,Aqua,MODIS,87,61.03,303.8,169.8,D,0
53.1499,-114.8264,319.8,3.8,1.8,2023-05-04,2144,Aqua,MODIS,77,61.03,303.3,65.1,D,0
52.8206,-115.9152,318.6,3.3,1.7,2023-05-04,2144,Aqua,MODIS,47,61.03,299.3,67.5,D,0
54.8996,-115.6579,309.7,3.5,1.8,2023-05-04,2144,Aqua,MODIS,35,61.03,294.3,31,D,0
54.8827,-115.7129,346.4,3.5,1.8,2023-05-04,2144,Aqua,MODIS,94,61.03,294.3,314.3,D,0
54.8837,-115.6593,360.1,3.5,1.8,2023-05-04,2144,Aqua,MODIS,100,61.03,293.7,512.5,D,0
54.8905,-115.7084,359,3.5,1.8,2023-05-04,2144,Aqua,MODIS,99,61.03,295.7,489.4,D,0
54.8916,-115.655,361.5,3.5,1.8,2023-05-04,2144,Aqua,MODIS,100,61.03,295.6,534.3,D,0
54.8746,-115.71,306.3,3.5,1.8,2023-05-04,2144,Aqua,MODIS,29,61.03,291.7,20,D,0
54.8757,-115.6549,309.2,3.5,1.8,2023-05-04,2144,Aqua,MODIS,57,61.03,292.4,30.7,D,0
53.7996,-114.7878,337.2,3.8,1.8,2023-05-04,2144,Aqua,MODIS,78,61.03,304.1,214.1,D,0
53.811,-114.7836,327.6,3.8,1.8,2023-05-04,2144,Aqua,MODIS,63,61.03,301.1,122.8,D,0
53.7946,-114.7834,344.9,3.8,1.8,2023-05-04,2144,Aqua,MODIS,88,61.03,304.4,310.1,D,0
53.2361,-115.9146,422.5,1.2,1.1,2023-05-05,0447,Terra,MODIS,100,61.03,285.2,576.4,N,0
53.2522,-115.884,326,1.2,1.1,2023-05-05,0447,Terra,MODIS,31,61.03,269.7,29,N,0
53.2489,-115.9016,403.7,1.2,1.1,2023-05-05,0447,Terra,MODIS,100,61.03,278.8,380.5,N,0
53.2456,-115.9195,484.3,1.2,1.1,2023-05-05,0447,Terra,MODIS,100,61.03,309.7,1756.4,N,0
53.2423,-115.9372,444.4,1.3,1.1,2023-05-05,0447,Terra,MODIS,100,61.03,290.4,889.1,N,0
53.2323,-115.9906,343.6,1.3,1.1,2023-05-05,0447,Terra,MODIS,100,61.03,274.2,67.7,N,0
53.2289,-116.0084,318.9,1.3,1.1,2023-05-05,0447,Terra,MODIS,53,61.03,275.5,22.9,N,0
53.2525,-115.8906,335.2,1.2,1.1,2023-05-05,0447,Terra,MODIS,96,61.03,269.3,46.3,N,0
53.2491,-115.9083,424,1.2,1.1,2023-05-05,0447,Terra,MODIS,100,61.03,287.6,594,N,0
53.2457,-115.9261,459.7,1.2,1.1,2023-05-05,0447,Terra,MODIS,100,61.03,305.1,1171.1,N,0
53.2424,-115.9437,417.3,1.3,1.1,2023-05-05,0447,Terra,MODIS,100,61.03,283.3,516.3,N,0
53.2356,-115.9792,353,1.3,1.1,2023-05-05,0447,Terra,MODIS,100,61.03,269.4,95.5,N,0
53.2322,-115.997,324.2,1.3,1.1,2023-05-05,0447,Terra,MODIS,92,61.03,276.2,27.9,N,0
53.2586,-115.9133,363.4,1.2,1.1,2023-05-05,0447,Terra,MODIS,100,61.03,268,129.1,N,0
53.2552,-115.9311,442.4,1.2,1.1,2023-05-05,0447,Terra,MODIS,100,61.03,281.8,855.2,N,0
53.2518,-115.9488,447,1.3,1.1,2023-05-05,0447,Terra,MODIS,100,61.03,292.5,934.5,N,0
53.2484,-115.9666,395.9,1.3,1.1,2023-05-05,0447,Terra,MODIS,100,61.03,272.7,318.5,N,0
53.2451,-115.9843,360.8,1.3,1.1,2023-05-05,0447,Terra,MODIS,100,61.03,268.8,122.4,N,0
53.2417,-116.0021,332.9,1.3,1.1,2023-05-05,0447,Terra,MODIS,100,61.03,274,46.7,N,0
53.2613,-115.954,445.2,1.3,1.1,2023-05-05,0447,Terra,MODIS,100,61.03,278.3,904.3,N,0
53.2477,-116.0252,314.7,1.3,1.1,2023-05-05,0447,Terra,MODIS,45,61.03,272.2,16.5,N,0
53.5578,-114.9695,314.1,1.1,1.1,2023-05-05,0447,Terra,MODIS,73,61.03,285.8,18.7,N,0
53.567,-114.9742,324.7,1.1,1.1,2023-05-05,0447,Terra,MODIS,100,61.03,284.7,31.4,N,0
53.564,-114.9908,308.7,1.2,1.1,2023-05-05,0447,Terra,MODIS,64,61.03,285.9,13.4,N,0
53.8182,-114.7917,313.5,1.1,1.1,2023-05-05,0447,Terra,MODIS,82,61.03,288.5,16.2,N,0
54.5054,-113.6736,309.5,1,1,2023-05-05,0447,Terra,MODIS,77,61.03,288.5,11.7,N,0
54.7974,-113.0816,301.3,1,1,2023-05-05,0447,Terra,MODIS,39,61.03,288.8,5.5,N,0
54.8085,-113.0705,316.2,1,1,2023-05-05,0447,Terra,MODIS,93,61.03,291.7,15.3,N,0
54.8172,-113.0746,320.5,1,1,2023-05-05,0447,Terra,MODIS,100,61.03,291.4,19.7,N,0
54.8434,-113.087,323.4,1,1,2023-05-05,0447,Terra,MODIS,100,61.03,291.7,21.9,N,0
54.8363,-113.1329,330.9,1,1,2023-05-05,0447,Terra,MODIS,100,61.03,293.9,29.3,N,0
54.8521,-113.0912,304.6,1,1,2023-05-05,0447,Terra,MODIS,53,61.03,288.9,6.1,N,0
54.845,-113.1371,472.6,1,1,2023-05-05,0447,Terra,MODIS,100,61.03,322.6,1079.8,N,0
54.8426,-113.1524,339.4,1,1,2023-05-05,0447,Terra,MODIS,100,61.03,292.4,42.8,N,0
54.8402,-113.1677,305.4,1,1,2023-05-05,0447,Terra,MODIS,45,61.03,288.7,6.6,N,0
54.8378,-113.183,302.3,1,1,2023-05-05,0447,Terra,MODIS,20,61.03,287.7,4.9,N,0
54.8513,-113.1566,330.3,1,1,2023-05-05,0447,Terra,MODIS,100,61.03,291.2,29.2,N,0
54.8537,-113.1412,372,1,1,2023-05-05,0447,Terra,MODIS,100,61.03,295.4,126.1,N,0
52.8161,-115.4542,300.6,1.2,1.1,2023-05-05,0447,Terra,MODIS,31,61.03,287.6,7.1,N,0
52.8064,-115.8992,306.6,1.3,1.1,2023-05-05,0447,Terra,MODIS,69,61.03,270.8,14,N,0
52.8161,-115.9038,327.5,1.3,1.1,2023-05-05,0447,Terra,MODIS,100,61.03,271.5,37.3,N,0
52.8256,-115.9089,335.1,1.3,1.1,2023-05-05,0447,Terra,MODIS,100,61.03,274.8,51.4,N,0
52.929,-115.7548,321.9,1.3,1.1,2023-05-05,0447,Terra,MODIS,0,61.03,270.1,23.1,N,0
52.9256,-115.7724,320.4,1.3,1.1,2023-05-05,0447,Terra,MODIS,33,61.03,268.1,19,N,0
52.9351,-115.7774,348.3,1.3,1.1,2023-05-05,0447,Terra,MODIS,100,61.03,275.1,78.6,N,0
52.9318,-115.795,350.8,1.3,1.1,2023-05-05,0447,Terra,MODIS,100,61.03,273.6,83.9,N,0
52.9285,-115.8127,343.5,1.3,1.1,2023-05-05,0447,Terra,MODIS,100,61.03,271.6,62.5,N,0
52.948,-115.7647,319.6,1.3,1.1,2023-05-05,0447,Terra,MODIS,44,61.03,271.5,21.7,N,0
52.9446,-115.7823,377.8,1.3,1.1,2023-05-05,0447,Terra,MODIS,100,61.03,280.8,196.7,N,0
52.9413,-115.7999,376.9,1.3,1.1,2023-05-05,0447,Terra,MODIS,100,61.03,279.9,192.1,N,0
52.938,-115.8176,349,1.3,1.1,2023-05-05,0447,Terra,MODIS,100,61.03,270.9,80.5,N,0
52.9346,-115.8353,336.7,1.3,1.1,2023-05-05,0447,Terra,MODIS,98,61.03,268,49.8,N,0
52.9541,-115.7873,349.4,1.3,1.1,2023-05-05,0447,Terra,MODIS,100,61.03,274.3,81.8,N,0
52.9509,-115.8047,399.5,1.3,1.1,2023-05-05,0447,Terra,MODIS,100,61.03,284.6,346.8,N,0
52.9476,-115.8223,375.5,1.3,1.1,2023-05-05,0447,Terra,MODIS,100,61.03,273.2,187,N,0
52.9442,-115.84,340.4,1.3,1.1,2023-05-05,0447,Terra,MODIS,100,61.03,269.9,60.4,N,0
52.9503,-115.8631,333.6,1.3,1.1,2023-05-05,0447,Terra,MODIS,92,61.03,268.7,47.2,N,0
53.1477,-114.8402,308.9,1.2,1.1,2023-05-05,0447,Terra,MODIS,55,61.03,287.5,11.7,N,0
53.1448,-114.8567,315.5,1.2,1.1,2023-05-05,0447,Terra,MODIS,91,61.03,287.5,17.8,N,0
53.1632,-114.8898,305.4,1.2,1.1,2023-05-05,0447,Terra,MODIS,21,61.03,288.4,8.9,N,0
53.1694,-114.9113,321.4,1.2,1.1,2023-05-05,0447,Terra,MODIS,92,61.03,292.1,23.6,N,0
53.1664,-114.9279,339.5,1.2,1.1,2023-05-05,0447,Terra,MODIS,100,61.03,293,53.2,N,0
53.1756,-114.9328,376,1.2,1.1,2023-05-05,0447,Terra,MODIS,100,61.03,297,171.4,N,0
53.1726,-114.9494,353.2,1.2,1.1,2023-05-05,0447,Terra,MODIS,100,61.03,291.8,87.1,N,0
53.1486,-115.7081,312.7,1.2,1.1,2023-05-05,0447,Terra,MODIS,22,61.03,286,15.2,N,0
53.1613,-115.6956,319.6,1.2,1.1,2023-05-05,0447,Terra,MODIS,75,61.03,281.8,22.6,N,0
53.158,-115.7131,318.1,1.2,1.1,2023-05-05,0447,Terra,MODIS,45,61.03,285.1,19.8,N,0
53.1515,-115.7482,340.7,1.2,1.1,2023-05-05,0447,Terra,MODIS,100,61.03,287.5,59,N,0
53.1482,-115.7657,326.8,1.2,1.1,2023-05-05,0447,Terra,MODIS,55,61.03,283.3,31.6,N,0
53.1707,-115.7006,312.4,1.2,1.1,2023-05-05,0447,Terra,MODIS,29,61.03,282.5,14.8,N,0
53.1674,-115.7181,344.1,1.2,1.1,2023-05-05,0447,Terra,MODIS,100,61.03,286.5,66.7,N,0
53.1576,-115.7706,336.1,1.2,1.1,2023-05-05,0447,Terra,MODIS,94,61.03,289.1,45,N,0
53.1769,-115.723,335.7,1.2,1.1,2023-05-05,0447,Terra,MODIS,100,61.03,287.4,48.3,N,0
53.1638,-115.7931,376,1.2,1.1,2023-05-05,0447,Terra,MODIS,100,61.03,293.4,181.6,N,0
53.1605,-115.8107,338.9,1.2,1.1,2023-05-05,0447,Terra,MODIS,100,61.03,283,50.4,N,0
53.17,-115.8157,325.9,1.2,1.1,2023-05-05,0447,Terra,MODIS,66,61.03,281.7,24.7,N,0
53.1836,-115.7512,328.1,1.2,1.1,2023-05-05,0447,Terra,MODIS,31,61.03,287.1,33.4,N,0
53.1737,-115.8039,320.7,1.2,1.1,2023-05-05,0447,Terra,MODIS,0,61.03,282.1,18.2,N,0
53.1704,-115.8213,324.6,1.2,1.1,2023-05-05,0447,Terra,MODIS,59,61.03,278.9,22.9,N,0
53.1931,-115.7562,341.4,1.2,1.1,2023-05-05,0447,Terra,MODIS,97,61.03,286.2,60.2,N,0
53.1898,-115.7738,334.1,1.2,1.1,2023-05-05,0447,Terra,MODIS,74,61.03,283.5,43.3,N,0
53.1798,-115.8264,326.1,1.2,1.1,2023-05-05,0447,Terra,MODIS,87,61.03,275.1,26.3,N,0
53.1765,-115.844,321,1.2,1.1,2023-05-05,0447,Terra,MODIS,41,61.03,273.7,20.7,N,0
53.1959,-115.7963,332,1.2,1.1,2023-05-05,0447,Terra,MODIS,70,61.03,278.8,39.5,N,0
53.1926,-115.814,321.3,1.2,1.1,2023-05-05,0447,Terra,MODIS,45,61.03,270.6,19.8,N,0
53.1892,-115.8316,321.4,1.2,1.1,2023-05-05,0447,Terra,MODIS,77,61.03,270.2,18.7,N,0
53.1859,-115.8492,327.1,1.2,1.1,2023-05-05,0447,Terra,MODIS,84,61.03,271.7,28,N,0
53.1826,-115.8666,323.3,1.2,1.1,2023-05-05,0447,Terra,MODIS,85,61.03,272.5,22.2,N,0
53.1793,-115.8842,316.2,1.2,1.1,2023-05-05,0447,Terra,MODIS,19,61.03,274.6,14.8,N,0
53.2053,-115.8013,380.3,1.2,1.1,2023-05-05,0447,Terra,MODIS,100,61.03,284.9,209.3,N,0
53.202,-115.8189,364.4,1.2,1.1,2023-05-05,0447,Terra,MODIS,100,61.03,277.8,130.7,N,0
53.1987,-115.8366,332,1.2,1.1,2023-05-05,0447,Terra,MODIS,100,61.03,270.5,36,N,0
53.1887,-115.8893,328.5,1.2,1.1,2023-05-05,0447,Terra,MODIS,85,61.03,273.8,33.9,N,0
53.2148,-115.8062,317.1,1.2,1.1,2023-05-05,0447,Terra,MODIS,33,61.03,275.9,17.8,N,0
53.2115,-115.8238,359.6,1.2,1.1,2023-05-05,0447,Terra,MODIS,100,61.03,274.2,114.3,N,0
53.2081,-115.8416,376.6,1.2,1.1,2023-05-05,0447,Terra,MODIS,100,61.03,273.8,188.8,N,0
53.1982,-115.8945,347.4,1.2,1.1,2023-05-05,0447,Terra,MODIS,100,61.03,276.3,74.7,N,0
53.1949,-115.9121,323.8,1.3,1.1,2023-05-05,0447,Terra,MODIS,56,61.03,274.4,27.5,N,0
53.221,-115.8287,354.5,1.2,1.1,2023-05-05,0447,Terra,MODIS,100,61.03,271.2,98.1,N,0
53.2176,-115.8464,445.1,1.2,1.1,2023-05-05,0447,Terra,MODIS,100,61.03,289.3,892,N,0
53.2143,-115.8642,405.9,1.2,1.1,2023-05-05,0447,Terra,MODIS,100,61.03,275.2,398.2,N,0
53.2076,-115.8996,347.9,1.2,1.1,2023-05-05,0447,Terra,MODIS,100,61.03,273.9,77.6,N,0
53.2043,-115.9173,331.3,1.3,1.1,2023-05-05,0447,Terra,MODIS,96,61.03,276.4,40.6,N,0
53.201,-115.935,317.8,1.3,1.1,2023-05-05,0447,Terra,MODIS,72,61.03,273,20.1,N,0
53.2337,-115.8162,309.9,1.2,1.1,2023-05-05,0447,Terra,MODIS,66,61.03,270.3,12.9,N,0
53.2271,-115.8514,371.4,1.2,1.1,2023-05-05,0447,Terra,MODIS,100,61.03,269,164.7,N,0
53.2238,-115.8692,392.6,1.2,1.1,2023-05-05,0447,Terra,MODIS,100,61.03,270.6,290.4,N,0
53.2138,-115.9223,342.8,1.3,1.1,2023-05-05,0447,Terra,MODIS,100,61.03,269.9,65.3,N,0
53.2105,-115.94,330.5,1.3,1.1,2023-05-05,0447,Terra,MODIS,100,61.03,268.7,39.9,N,0
53.2299,-115.8918,379.6,1.2,1.1,2023-05-05,0447,Terra,MODIS,100,61.03,271.9,207.7,N,0
53.2167,-115.9626,333.7,1.3,1.1,2023-05-05,0447,Terra,MODIS,100,61.03,269.7,46.9,N,0
53.2133,-115.9804,324.2,1.3,1.1,2023-05-05,0447,Terra,MODIS,100,61.03,268.2,29.9,N,0
53.2394,-115.8966,412.8,1.2,1.1,2023-05-05,0447,Terra,MODIS,100,61.03,279.5,465.9,N,0
54.9604,-115.6817,315,2.1,1.4,2023-05-05,0935,Aqua,MODIS,90,61.03,284.2,44.9,N,0
54.976,-115.7518,305.5,2.1,1.4,2023-05-05,0935,Aqua,MODIS,64,61.03,285.2,24.8,N,0
54.841,-113.1161,309.2,1.6,1.2,2023-05-05,0935,Aqua,MODIS,77,61.03,287,22.3,N,0
54.9738,-115.7168,351.5,2.1,1.4,2023-05-05,0935,Aqua,MODIS,100,61.03,290.1,198.9,N,0
54.9717,-115.6836,335.5,2.1,1.4,2023-05-05,0935,Aqua,MODIS,100,61.03,288.3,110.5,N,0
54.9591,-115.6861,312.6,2.1,1.4,2023-05-05,0935,Aqua,MODIS,85,61.03,284.1,36.9,N,0
54.8389,-113.0912,307.5,1.6,1.2,2023-05-05,0935,Aqua,MODIS,70,61.03,286.5,19.3,N,0
54.9897,-115.7453,380.2,2.1,1.4,2023-05-05,0935,Aqua,MODIS,100,61.03,291.4,462.3,N,0
54.9877,-115.7106,425.7,2.1,1.4,2023-05-05,0935,Aqua,MODIS,100,61.03,303.4,1324.6,N,0
54.9856,-115.6762,331.7,2.1,1.4,2023-05-05,0935,Aqua,MODIS,100,61.03,287.1,94,N,0
54.977,-115.747,324.9,2.1,1.4,2023-05-05,0935,Aqua,MODIS,100,61.03,286,72.8,N,0
54.9749,-115.7119,375.9,2.1,1.4,2023-05-05,0935,Aqua,MODIS,100,61.03,291.4,412.6,N,0
54.973,-115.679,342,2.1,1.4,2023-05-05,0935,Aqua,MODIS,100,61.03,287.5,143.4,N,0
54.9089,-116.1122,306.5,2.2,1.4,2023-05-05,0935,Aqua,MODIS,19,61.03,288,25,N,0
54.9062,-116.1042,305.9,2.2,1.4,2023-05-05,0935,Aqua,MODIS,66,61.03,287.3,26.2,N,0
54.9191,-116.1023,314,2.2,1.4,2023-05-05,0935,Aqua,MODIS,88,61.03,288.4,41.8,N,0
54.921,-116.1373,325.2,2.2,1.4,2023-05-05,0935,Aqua,MODIS,100,61.03,289.3,75.9,N,0
54.9066,-115.6618,301.5,2.1,1.4,2023-05-05,0935,Aqua,MODIS,28,61.03,283.2,19,N,0
54.9212,-115.6935,300.7,2.1,1.4,2023-05-05,0935,Aqua,MODIS,22,61.03,284,17.3,N,0
53.1741,-115.7072,329,2,1.4,2023-05-05,0936,Aqua,MODIS,75,61.03,290,73.4,N,0
53.1865,-115.705,341.9,2,1.4,2023-05-05,0936,Aqua,MODIS,100,61.03,291.1,128.2,N,0
53.1884,-115.735,315.9,2,1.4,2023-05-05,0936,Aqua,MODIS,32,61.03,286.3,31.8,N,0
53.1988,-115.7027,336.7,2,1.4,2023-05-05,0936,Aqua,MODIS,94,61.03,289.7,104.5,N,0
53.2008,-115.7329,351.7,2,1.4,2023-05-05,0936,Aqua,MODIS,100,61.03,292.9,176.8,N,0
53.2027,-115.7629,331.7,2,1.4,2023-05-05,0936,Aqua,MODIS,100,61.03,287.2,76,N,0
53.2132,-115.7307,415.4,2,1.4,2023-05-05,0936,Aqua,MODIS,100,61.03,302.4,995.1,N,0
53.2151,-115.7605,389.9,2,1.4,2023-05-05,0936,Aqua,MODIS,100,61.03,298.1,542.7,N,0
53.2171,-115.7908,340.2,2,1.4,2023-05-05,0936,Aqua,MODIS,100,61.03,290,115.1,N,0
53.2191,-115.821,380.4,2,1.4,2023-05-05,0936,Aqua,MODIS,100,61.03,294.5,428.6,N,0
53.221,-115.8514,362,2,1.4,2023-05-05,0936,Aqua,MODIS,100,61.03,288.6,252.1,N,0
53.2256,-115.7285,442.6,2,1.4,2023-05-05,0936,Aqua,MODIS,100,61.03,305.8,1728,N,0
53.2276,-115.7586,451.8,2,1.4,2023-05-05,0936,Aqua,MODIS,100,61.03,310.6,2052.8,N,0
53.2295,-115.7887,366.6,2,1.4,2023-05-05,0936,Aqua,MODIS,100,61.03,293.2,287.8,N,0
53.2315,-115.8189,352.3,2,1.4,2023-05-05,0936,Aqua,MODIS,100,61.03,290,180.9,N,0
53.2335,-115.8492,322.6,2,1.4,2023-05-05,0936,Aqua,MODIS,0,61.03,288.9,42.6,N,0
53.238,-115.7262,328.1,2,1.4,2023-05-05,0936,Aqua,MODIS,93,61.03,286.3,71,N,0
53.24,-115.7564,438.1,2,1.4,2023-05-05,0936,Aqua,MODIS,100,61.03,304.6,1588.7,N,0
53.242,-115.7865,424.5,2,1.4,2023-05-05,0936,Aqua,MODIS,100,61.03,299.1,1215.5,N,0
53.244,-115.8168,375.7,2,1.4,2023-05-05,0936,Aqua,MODIS,100,61.03,294.3,374.9,N,0
53.246,-115.8471,347,2,1.4,2023-05-05,0936,Aqua,MODIS,100,61.03,290.2,148.4,N,0
53.2524,-115.7542,378.1,2,1.4,2023-05-05,0936,Aqua,MODIS,100,61.03,292.4,406.3,N,0
53.2544,-115.7843,430.1,2,1.4,2023-05-05,0936,Aqua,MODIS,100,61.03,298.6,1368.2,N,0
53.2564,-115.8147,367.4,2,1.4,2023-05-05,0936,Aqua,MODIS,100,61.03,291.8,297.7,N,0
53.2585,-115.845,387,2,1.4,2023-05-05,0936,Aqua,MODIS,100,61.03,296.8,518.1,N,0
53.2605,-115.8754,336.1,2.1,1.4,2023-05-05,0936,Aqua,MODIS,58,61.03,289.8,97.4,N,0
53.2625,-115.9058,328.2,2.1,1.4,2023-05-05,0936,Aqua,MODIS,0,61.03,288.2,73.3,N,0
