Lat,Lon,NDVI,NBR,NDWI,Temp,Wind_Dir,Wind_Spd,Humidity,Elev,Slope,Fire_Label
53.95720744614317,-113.74785940154754,0.1954843550920486,0.131683349609375,-0.2694962322711944,16.053818915183115,92.12723134007116,0.1955291942905972,6.418233181300934,705,1.828321933746338,0
53.12228072014368,-113.48849647644558,0.294230192899704,0.1397899240255355,-0.315056562423706,16.465341496049348,89.47537552968922,0.2916538956380816,7.210184143300637,753,3.2238330841064453,0
54.33710886577076,-114.19665207038685,0.3818788230419159,0.3885619342327118,-0.360886812210083,16.12217614859867,87.5906045224735,0.1372585381725144,6.381515716251556,618,0.9274099469184875,0
54.13154004475776,-114.87323191581946,0.1850885301828384,0.1355599164962768,-0.2365461885929107,16.068261225181743,-11.996815551196091,0.1719316641351598,6.242886672940188,682,3.664316892623901,0
52.44747187873887,-115.9111381652612,0.3499719500541687,0.2776008546352386,-0.3137844502925873,12.478286303135404,28.752491090820392,0.4906648432578912,6.54989083189713,1466,1.854334115982056,0
52.252572362097446,-117.48923592437114,0.2035193741321563,0.2801861464977264,-0.1487482637166977,8.249957531376936,45.18827825710239,0.5162736168825863,6.023140300784235,2115,31.86887550354004,0
53.77322176671434,-117.44990699759413,0.3125772178173065,0.2257865369319915,-0.2950791120529175,13.876355986009573,7.239142972724371,0.3565004776027738,6.696647188119698,1211,1.822372555732727,0
52.71666432631138,-115.44038923221396,0.383707195520401,0.3092579841613769,-0.3331639766693115,14.790658878861848,42.974393974529136,0.2114243948695751,6.408171482253522,1035,5.539953231811523,0
53.70331645844163,-117.08388007325638,0.3675325810909271,0.2843548953533172,-0.32464200258255,14.35726161923327,-13.9412247930713,0.3240923253558012,6.478404208233485,1070,3.1899752616882324,0
53.21970474719061,-116.21237131947342,0.3232375979423523,0.1932032704353332,-0.3163636326789856,14.455449517567956,14.279572346314604,0.2930300882998765,6.600359410570377,1117,9.466720581054688,1
53.982310803968126,-115.6314780423474,0.4073359072208404,0.3366955816745758,-0.3515643179416656,14.90853436285994,-33.5811616660651,0.2660347177547931,5.800660196103593,961,4.198802471160889,0
54.89335961863272,-116.9334107937118,0.4274243712425232,0.2716152667999267,-0.3940393328666687,15.468349886777103,48.19321533779082,0.5294213563108608,6.487800409919316,772,1.859783291816712,0
54.48417931550198,-116.9744635795328,0.2258755415678024,0.1132189407944679,-0.2279280573129654,15.483656861489294,42.04495771875569,0.364645245879944,6.523776886755968,788,1.596155047416687,1
54.63705114727616,-113.92227676256502,0.3305329978466034,0.317639946937561,-0.271594226360321,15.92105299464447,91.1791554996257,0.1511370152720663,6.311801789099718,656,1.8509608507156368,0
53.51503784875378,-114.69741952240506,0.0534323491156101,-0.0150719732046127,-0.078490562736988,16.172802133727487,17.334611291582398,0.0829254221550864,6.365198984480685,782,3.624643087387085,0
53.44728993985121,-113.50810614410284,0.1491828262805938,0.0694717615842819,-0.1737280339002609,16.598773449345686,98.5711001944279,0.3209509989258117,7.09849462592814,678,1.8120077848434448,0
52.19730575868505,-114.72091296017996,0.4272660911083221,0.3137123882770538,-0.3888794481754303,15.30529446685523,62.55284493932543,0.2429141585643678,7.047664119486171,1001,1.774235486984253,0
53.567249677101536,-113.97885091342326,0.3581557273864746,0.3004605174064636,-0.3218364417552948,16.405294145617574,86.00659441771023,0.151367179329103,6.71218331236588,691,5.432853698730469,0
54.95391272508024,-115.90314144779386,0.3237724900245666,0.2431418448686599,-0.3146614730358124,14.735007665868409,46.98514133403419,0.6360070130649945,6.2390414580964375,924,9.231934547424316,1
54.46306897436051,-116.0788456995834,0.4163103997707367,0.3439874351024627,-0.3700281977653503,14.289898616389223,1.5062356108763366,0.1886219601605734,6.278492655670391,999,3.704791784286499,0
53.49351844773896,-113.328070750333,0.3209735751152038,0.2662019431591034,-0.3295237123966217,16.482628900962993,102.41452608529474,0.3099309460994605,6.856201652894924,736,0.9274099469184875,0
54.49010151038674,-115.035465793207,0.3626583814620971,0.3223367631435394,-0.3131868243217468,15.292593800394172,-22.85730464432153,0.3362332390009829,6.30696448526885,802,2.7802884578704834,0
53.22426061559431,-113.8271763785589,0.4926016330718994,0.3978537917137146,-0.4277110695838928,16.362374116663375,81.13200147479381,0.3068644064280685,6.874877875311313,735,0.9274099469184875,0
53.54311457444789,-113.7846882183584,0.1016194894909858,-0.1164870411157608,-0.1696527898311615,16.60967679107398,93.56369806979674,0.2288456067788321,6.992709992224661,706,1.5604723691940308,0
54.66200110634893,-116.6776064607484,0.4270387291908264,0.364147812128067,-0.3721176981925964,15.377693940882123,63.01988594436681,0.3603161207291301,6.31573106113234,863,2.450508117675781,0
53.73892821343759,-114.5922778180886,0.455700159072876,0.336404800415039,-0.4008392095565796,16.18778626458686,30.7308284268289,0.1061755142578075,6.341154880690965,743,3.266969680786133,0
52.774659550841854,-116.56146057219608,0.3069192171096802,0.2346009761095047,-0.2822551131248474,11.64991876869874,23.656286590569177,0.6069091822922104,6.1450847951989545,1611,12.23249340057373,0
54.25071808566479,-117.37130944486212,0.3199121356010437,0.279884397983551,-0.2687537372112274,14.362805110529848,16.493946046931146,0.4907142929952707,6.896712934761695,1075,3.2001636028289795,0
52.090627234728736,-113.954121442369,0.3170762956142425,0.2014105767011642,-0.3029325008392334,16.13987634391117,98.14316661140458,0.2480776340922715,7.804191668828309,910,2.390208005905152,0
53.55440939219746,-116.7859307419222,0.1976007968187332,0.1806833148002624,-0.1643655449151992,14.687482159597836,-32.59199957846445,0.3490910228493287,6.485854245068708,966,10.83712387084961,0
54.60233197272741,-116.50363243880996,0.3939321041107178,0.3363841772079468,-0.3378988206386566,15.038978270480529,58.91540263101875,0.2914716306637471,6.334640180855445,842,1.854334115982056,0
54.605675492257895,-117.28306352833964,0.2892858386039734,0.2424843162298202,-0.242777794599533,15.402560948489054,34.00821647628148,0.4698280031393026,6.7244669052592485,723,1.6009083986282349,0
54.61035312831675,-113.48391273329214,0.3813216388225555,0.3785329759120941,-0.3411552309989929,16.10749344574782,69.8447686565223,0.2042378755900327,6.349256494589042,624,0.9274099469184875,0
54.75842296320416,-114.00130832421335,0.3358385562896728,0.3610795736312866,-0.2777742743492126,15.880836180636775,66.66163134916454,0.1179524108754454,6.20345153724935,674,1.855114221572876,0
54.48289045464441,-114.52180714778568,0.3272686004638672,0.2665520310401916,-0.2801052927970886,16.181686496734642,-2.0443137211556373,0.0930566416910216,6.370491375002928,649,6.4259772300720215,0
52.33998111946558,-115.73788456780214,0.3405994474887848,0.2668224275112152,-0.3105464279651642,12.64587759887968,33.904060855779015,0.4838577579000771,6.491509098755728,1788,4.637487888336182,0
53.888388871372285,-115.31183398210892,0.4185151755809784,0.3621537387371063,-0.3612597286701202,15.672132353197073,-18.87766323154643,0.2165814527283939,6.146188246576401,745,4.800149917602539,0
52.37975357432635,-116.005230718995,0.3423047065734863,0.2121586054563522,-0.3256036639213562,12.315597629547142,29.191313569858924,0.5273472267647943,6.530714014120292,1579,11.709678649902344,0
53.90676525946152,-114.6121964768311,0.4681732058525085,0.3639399707317352,-0.4148191511631012,16.256306793815213,42.51247661158397,0.1272080831293787,6.316012679484857,713,1.5740283727645874,0
52.08089017920275,-113.2975115227028,0.3859910666942596,0.2385021299123764,-0.375965803861618,16.07934017683334,105.53169365279906,0.2505721910978445,7.473817469780897,941,3.015655755996704,0
52.8557133998964,-116.5061513807614,0.4297733008861542,0.3538358509540558,-0.3930199742317199,12.52603667577108,19.88815442178619,0.4799060112218188,6.521699549859022,1414,1.7937476634979248,0
54.16080792655087,-114.42664797698308,0.2631753981113434,0.1433628350496292,-0.2930313646793365,16.04028356619051,68.2568855364901,0.1199886727812642,6.344737216045985,664,3.666234016418457,0
53.512323433230975,-114.8007835378138,0.4425053000450134,0.33261638879776,-0.4098057448863983,16.140890384138686,5.826864059821278,0.0949024049431265,6.4052905157992654,815,3.624467849731445,0
53.26882678006788,-115.06793782059616,0.3891825973987579,0.2923077046871185,-0.3447820246219635,15.83458491710195,8.292818995426426,0.1290364217561634,6.532372135865046,883,1.5504429340362549,0
53.22754830485923,-115.04615390033442,0.4132809042930603,0.3512146770954132,-0.3705693483352661,15.850243647056743,40.40438860332291,0.1216828556416718,6.418590290504596,876,1.805134892463684,0
52.28162569920205,-116.146587580884,0.2942266166210174,0.2431952655315399,-0.2719718813896179,11.080391159392263,35.33257133587934,0.6299572436093425,6.392324828265032,1796,19.146385192871094,0
54.20502143298952,-114.70829396033056,0.4480833709239959,0.3061418831348419,-0.4080410599708557,16.136371105595686,-1.0922279922278582,0.1277255324175212,6.249798636687444,687,1.854334115982056,0
52.51418468599866,-113.43720880902748,0.1452312171459198,0.1463664323091507,-0.1510530114173889,16.070558609878844,96.688695131759,0.2528911387294897,7.240285718650171,834,3.169289350509644,0
