latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
52.2068,-116.0098,361.5,1.3,1.1,2024-08-02,0508,Terra,MODIS,100,61.03,297.6,135.4,N,0
52.2032,-116.049,325.7,1.3,1.1,2024-08-02,0508,Terra,MODIS,32,61.03,293.7,32.3,N,0
52.1961,-116.1249,333.5,1.3,1.1,2024-08-02,0508,Terra,MODIS,73,61.03,293.7,45.7,N,0
52.2206,-115.9738,317.8,1.3,1.1,2024-08-02,0508,Terra,MODIS,96,61.03,293,22.6,N,0
52.2188,-115.9932,403.2,1.3,1.1,2024-08-02,0508,Terra,MODIS,100,61.03,309.7,417.1,N,0
52.2169,-116.0127,370,1.3,1.1,2024-08-02,0508,Terra,MODIS,100,61.03,304.4,177,N,0
52.2151,-116.0322,339.9,1.3,1.1,2024-08-02,0508,Terra,MODIS,93,61.03,296.5,62.5,N,0
52.2134,-116.051,327.8,1.3,1.1,2024-08-02,0508,Terra,MODIS,20,61.03,294.7,35.7,N,0
52.2288,-115.9962,307.9,1.3,1.1,2024-08-02,0508,Terra,MODIS,73,61.03,293.1,12.1,N,0
52.227,-116.0158,349.3,1.3,1.1,2024-08-02,0508,Terra,MODIS,100,61.03,301.1,93.8,N,0
52.2252,-116.035,337.2,1.3,1.1,2024-08-02,0508,Terra,MODIS,100,61.03,298.6,57.2,N,0
52.2235,-116.0536,335.5,1.3,1.1,2024-08-02,0508,Terra,MODIS,59,61.03,298.5,51.8,N,0
52.2217,-116.0722,331.1,1.3,1.1,2024-08-02,0508,Terra,MODIS,54,61.03,296.8,42.8,N,0
52.2199,-116.0913,329.5,1.3,1.1,2024-08-02,0508,Terra,MODIS,57,61.03,295.1,39.6,N,0
52.2372,-116.0179,326.1,1.3,1.1,2024-08-02,0508,Terra,MODIS,100,61.03,293.8,36.7,N,0
52.2353,-116.0372,337.9,1.3,1.1,2024-08-02,0508,Terra,MODIS,100,61.03,295.9,61,N,0
52.2335,-116.0563,354.5,1.3,1.1,2024-08-02,0508,Terra,MODIS,100,61.03,298.4,110.5,N,0
52.2318,-116.0745,338.1,1.3,1.1,2024-08-02,0508,Terra,MODIS,100,61.03,294,61.5,N,0
52.23,-116.0938,313.2,1.3,1.1,2024-08-02,0508,Terra,MODIS,59,61.03,289.5,17.4,N,0
52.4471,-116.3655,308.7,1.3,1.1,2024-08-02,0508,Terra,MODIS,30,61.03,289.1,13.6,N,0
52.4455,-116.3831,346.6,1.3,1.1,2024-08-02,0508,Terra,MODIS,100,61.03,298.9,82.5,N,0
52.4438,-116.401,342.9,1.3,1.1,2024-08-02,0508,Terra,MODIS,98,61.03,298.1,70.2,N,0
52.442,-116.4198,327.6,1.3,1.1,2024-08-02,0508,Terra,MODIS,100,61.03,294.1,38.2,N,0
52.4554,-116.3857,335.1,1.3,1.1,2024-08-02,0508,Terra,MODIS,100,61.03,290.3,53.2,N,0
52.452,-116.4221,327.7,1.3,1.1,2024-08-02,0508,Terra,MODIS,35,61.03,295.3,36.2,N,0
52.4502,-116.4402,327.9,1.3,1.1,2024-08-02,0508,Terra,MODIS,25,61.03,294.6,36.1,N,0
52.4483,-116.4599,324.5,1.3,1.1,2024-08-02,0508,Terra,MODIS,77,61.03,293.1,32.5,N,0
52.4564,-116.482,320.8,1.3,1.1,2024-08-02,0508,Terra,MODIS,0,61.03,291.7,25.3,N,0
52.4547,-116.5,311.7,1.3,1.1,2024-08-02,0508,Terra,MODIS,9,61.03,287.7,16.1,N,0
52.4701,-116.446,307.9,1.3,1.1,2024-08-02,0508,Terra,MODIS,45,61.03,288.1,12.6,N,0
52.4682,-116.4656,321.8,1.3,1.1,2024-08-02,0508,Terra,MODIS,75,61.03,292.1,28.7,N,0
52.4664,-116.4839,316.9,1.3,1.1,2024-08-02,0508,Terra,MODIS,26,61.03,289.6,21.2,N,0
52.4646,-116.5025,311.6,1.3,1.1,2024-08-02,0508,Terra,MODIS,36,61.03,287.1,16.4,N,0
52.4764,-116.4861,318,1.3,1.1,2024-08-02,0508,Terra,MODIS,89,61.03,288.9,24.2,N,0
52.4745,-116.5056,305.1,1.3,1.1,2024-08-02,0508,Terra,MODIS,42,61.03,286.5,11.5,N,0
52.1744,-116.0667,343.9,1.2,1.1,2024-08-02,1058,Aqua,MODIS,96,61.03,289.2,64.7,N,0
52.2126,-115.9845,328.7,1.2,1.1,2024-08-02,1058,Aqua,MODIS,76,61.03,289.8,34.9,N,0
52.2113,-115.9926,323.8,1.2,1.1,2024-08-02,1058,Aqua,MODIS,20,61.03,288.1,26,N,0
52.1834,-116.0063,324.1,1.2,1.1,2024-08-02,1058,Aqua,MODIS,0,61.03,290,25.3,N,0
52.1802,-115.9896,330.6,1.2,1.1,2024-08-02,1058,Aqua,MODIS,51,61.03,290,37.5,N,0
52.1931,-116.1117,308.7,1.2,1.1,2024-08-02,1058,Aqua,MODIS,7,61.03,287.1,12.4,N,0
52.4442,-116.3861,317.4,1.2,1.1,2024-08-02,1058,Aqua,MODIS,31,61.03,286.9,20,N,0
52.2285,-116.0676,325.3,1.2,1.1,2024-08-02,1058,Aqua,MODIS,0,61.03,289.3,28.6,N,0
52.2348,-116.0521,367,1.5,1.2,2024-08-02,1838,Terra,MODIS,100,61.03,298.9,188.2,D,0
52.2305,-116.0312,335.9,1.5,1.2,2024-08-02,1838,Terra,MODIS,51,61.03,301.4,55.2,D,0
52.18,-116.0106,330.3,1.6,1.2,2024-08-02,1838,Terra,MODIS,39,61.03,301.2,42.7,D,0
52.2413,-116.0648,328.4,1.5,1.2,2024-08-02,1838,Terra,MODIS,64,61.03,292.6,43.4,D,0
52.2369,-116.0444,359.7,1.5,1.2,2024-08-02,1838,Terra,MODIS,97,61.03,297.3,150.2,D,0
52.1728,-116.0702,345.3,2.3,1.5,2024-08-02,2031,Aqua,MODIS,94,61.03,300.2,155,D,0
52.1768,-115.9977,335.5,2.3,1.5,2024-08-02,2031,Aqua,MODIS,89,61.03,299,105,D,0
52.1696,-116.0268,341.6,2.3,1.5,2024-08-02,2031,Aqua,MODIS,92,61.03,298,137.3,D,0
52.1755,-116.0042,340.5,2.3,1.5,2024-08-02,2031,Aqua,MODIS,91,61.03,299.4,130.2,D,0
52.1682,-116.0329,332.4,2.3,1.5,2024-08-02,2031,Aqua,MODIS,87,61.03,297.5,88.2,D,0
52.1662,-116.0963,349.9,2.3,1.5,2024-08-02,2031,Aqua,MODIS,96,61.03,299.2,190.2,D,0
52.2358,-116.0434,363.9,2.3,1.5,2024-08-02,2031,Aqua,MODIS,100,61.03,297.7,304.8,D,0
52.2278,-116.0757,335.8,2.3,1.5,2024-08-02,2031,Aqua,MODIS,76,61.03,296.9,105.5,D,0
52.2342,-116.0463,357.1,2.3,1.5,2024-08-02,2031,Aqua,MODIS,98,61.03,299,247.1,D,0
52.2259,-116.0785,326.7,2.3,1.5,2024-08-02,2031,Aqua,MODIS,61,61.03,297.6,69.2,D,0
52.437,-116.4108,318.1,2.3,1.5,2024-08-02,2031,Aqua,MODIS,42,61.03,298.3,42.3,D,0
52.4069,-116.8034,310.7,2.4,1.5,2024-08-02,2031,Aqua,MODIS,56,61.03,295.6,20.6,D,0
52.2222,-116.019,323.3,3.3,1.7,2024-08-02,2209,Aqua,MODIS,25,61.03,287.8,85.8,D,0
52.2359,-116.0657,364.6,3.2,1.7,2024-08-02,2209,Aqua,MODIS,100,61.03,292.7,523.4,D,0
52.2337,-116.0244,335.5,3.3,1.7,2024-08-02,2209,Aqua,MODIS,66,61.03,288.8,171,D,0
52.2325,-116.0695,355.3,3.2,1.7,2024-08-02,2209,Aqua,MODIS,97,61.03,293.4,380.5,D,0
52.4473,-116.4221,328.9,3.1,1.7,2024-08-02,2209,Aqua,MODIS,56,61.03,294.3,110,D,0
52.4453,-116.4264,330.8,3.1,1.7,2024-08-02,2209,Aqua,MODIS,83,61.03,294.9,128.3,D,0
52.4571,-116.5198,317.2,3.1,1.7,2024-08-02,2209,Aqua,MODIS,64,61.03,292.1,52.9,D,0
52.5165,-116.5284,347.4,3.1,1.7,2024-08-02,2209,Aqua,MODIS,94,61.03,295.6,278.1,D,0
52.5172,-116.5366,346.4,3.1,1.7,2024-08-02,2209,Aqua,MODIS,89,61.03,295.2,268.2,D,0
52.1713,-116.0895,300.7,1.9,1.3,2024-08-03,0411,Terra,MODIS,33,61.03,274.2,16.5,N,0
52.2375,-116.0197,312.1,1.8,1.3,2024-08-03,0411,Terra,MODIS,84,61.03,273.6,31.1,N,0
52.243,-116.0511,312.9,1.8,1.3,2024-08-03,0411,Terra,MODIS,68,61.03,275.2,32.1,N,0
52.2371,-116.078,309.3,1.8,1.3,2024-08-03,0411,Terra,MODIS,40,61.03,274.2,26,N,0
52.2436,-116.03,311.5,1.8,1.3,2024-08-03,0411,Terra,MODIS,7,61.03,273,28.8,N,0
53.8421,-113.1148,312.6,1.1,1,2024-08-03,2111,Aqua,MODIS,42,61.03,299.5,6.7,D,0
53.4296,-116.31,302.4,1,1,2024-08-04,1820,Terra,MODIS,25,61.03,289.4,3.9,D,0
52.7633,-114.2759,311,1,1,2024-08-11,1807,Terra,MODIS,62,61.03,299.1,5.2,D,0
52.3051,-113.5702,305.5,2.3,1.5,2024-08-12,0518,Terra,MODIS,65,61.03,283.5,31.5,N,0
52.4906,-117.14,300.6,1.8,1.3,2024-08-12,1847,Terra,MODIS,13,61.03,286.4,8.2,D,0
52.3085,-113.5598,300.5,1.2,1.1,2024-08-13,0420,Terra,MODIS,19,61.03,285.2,8.6,N,0
54.3053,-116.3579,301.6,1,1,2024-08-15,2107,Aqua,MODIS,19,61.03,289.5,2.3,D,0
52.6372,-114.2423,302.3,1.1,1,2024-08-22,2055,Aqua,MODIS,29,61.03,290.6,3.4,D,0
54.3381,-114.1114,301.5,1,1,2024-08-23,1758,Terra,MODIS,30,61.03,289.6,2.9,D,0
52.5505,-116.536,306.4,1.2,1.1,2024-08-23,2135,Aqua,MODIS,16,61.03,293.7,5,D,0
52.5331,-113.1006,319.9,1.4,1.2,2024-08-26,1821,Terra,MODIS,77,61.03,297,22,D,0
52.2469,-113.0273,321.6,1,1,2024-09-01,2106,Aqua,MODIS,72,61.03,304.7,11.2,D,0
52.401,-113.2497,318.6,1,1,2024-09-01,2106,Aqua,MODIS,66,61.03,304.6,9.6,D,0
53.5558,-113.3447,312.2,1.1,1,2024-09-07,1811,Terra,MODIS,49,61.03,300.2,6,D,2
52.056,-117.1681,302,2.1,1.4,2024-09-08,1851,Terra,MODIS,20,61.03,286.7,10.4,D,0
53.8417,-113.1162,302.2,1.9,1.4,2024-09-15,1837,Terra,MODIS,51,61.03,289.2,10.8,D,0
52.4106,-113.2525,304.2,2.1,1.4,2024-09-15,1837,Terra,MODIS,58,61.03,289.5,16,D,0
52.4035,-113.2232,309.9,2.1,1.4,2024-09-15,1837,Terra,MODIS,69,61.03,289.9,27.5,D,0
52.4002,-113.2436,307.5,1.4,1.2,2024-09-15,2041,Aqua,MODIS,18,61.03,290.3,11,D,0
53.8454,-113.1137,303.3,1.2,1.1,2024-09-16,1739,Terra,MODIS,52,61.03,292,4.5,D,0
53.8445,-113.1203,303.1,1.9,1.3,2024-09-18,1721,Terra,MODIS,52,61.03,290.9,8.8,D,0
53.8429,-113.1245,308.7,1,1,2024-09-18,2104,Aqua,MODIS,66,61.03,294.7,5.2,D,0
53.4622,-113.6073,308.5,1.2,1.1,2024-09-25,2051,Aqua,MODIS,59,61.03,293.9,6.7,D,0
52.3025,-113.5592,304.3,1.7,1.3,2024-09-27,1828,Terra,MODIS,58,61.03,293,6.9,D,0
52.3028,-113.5637,304.3,1.8,1.3,2024-09-27,2033,Aqua,MODIS,59,61.03,293.7,8.3,D,0
52.4024,-113.2263,300.3,1.4,1.2,2024-09-28,1730,Terra,MODIS,30,61.03,284.1,8,D,0
52.397,-113.2337,305.7,1.4,1.2,2024-09-28,1730,Terra,MODIS,62,61.03,284.7,13.2,D,0
52.0587,-114.0692,327.5,1.2,1.1,2024-09-30,2055,Aqua,MODIS,85,61.03,290.7,31.3,D,0
52.0557,-114.0855,303.9,1.2,1.1,2024-09-30,2055,Aqua,MODIS,55,61.03,290.4,5.7,D,0
